onset	duration	trial_type	response_time	response_button	response_accuracy
30.61	5.3	Bng	n/a	n/a	1
40.21	5.3	AX	0.319	2	1
47.41	5.3	AY	0.476	1	1
54.61	5.3	BY	0.513	1	1
61.81	5.3	BX	0.573	2	0
71.409	5.3	Ang	n/a	n/a	1
81.009	5.3	AX	0.358	2	1
88.209	5.3	AX	0.346	2	1
96.609	5.3	AX	0.392	2	1
105.009	5.3	BY	0.311	1	1
114.609	5.3	BX	0.344	1	1
123.009	5.3	BY	0.377	1	1
131.408	5.3	AX	0.297	2	1
138.608	5.3	BY	0.454	1	1
148.208	5.3	BY	0.362	1	1
155.408	5.3	AX	0.593	2	1
165.008	5.3	AY	0.376	1	1
174.608	5.3	BY	0.336	1	1
183.008	5.3	Bng	0.418	1	0
192.607	5.3	AX	0.334	2	1
199.807	5.3	BY	0.697	1	1
208.207	5.3	BY	0.376	1	1
216.607	5.3	AX	0.404	2	1
223.807	5.3	Ang	n/a	n/a	1
262.206	5.3	AX	0.292	2	1
271.806	5.3	AX	0.307	2	1
279.006	5.3	Ang	n/a	n/a	1
286.206	5.3	AY	0.539	1	1
295.806	5.3	BY	0.384	1	1
304.219	5.3	AX	0.296	2	1
312.619	5.3	BY	0.419	1	1
321.018	5.3	Ang	n/a	n/a	1
330.618	5.3	AY	0.446	1	1
337.818	5.3	BY	0.365	1	1
346.218	5.3	AX	0.344	1	0
355.818	5.3	BX	0.941	1	1
363.018	5.3	Bng	n/a	n/a	1
370.218	5.3	AX	0.302	2	1
378.617	5.3	BX	0.359	1	1
387.017	5.3	AX	0.334	2	1
394.217	5.3	BY	0.471	1	1
402.617	5.3	BY	0.427	1	1
412.217	5.3	AX	0.417	2	1
420.617	5.3	BY	0.373	1	1
430.217	5.3	AX	0.463	2	1
439.816	5.3	BY	0.518	1	1
447.016	5.3	Bng	n/a	n/a	1
454.216	5.3	BY	0.532	1	1
493.815	5.3	AX	0.443	2	1
503.415	5.3	AY	0.444	1	1
513.015	5.3	BY	0.427	1	1
520.215	5.3	Ang	n/a	n/a	1
527.415	5.3	BX	0.824	1	1
535.815	5.3	AX	0.374	2	1
544.215	5.3	BY	0.43	1	1
551.414	5.3	AX	0.459	2	1
558.614	5.3	BY	0.439	1	1
567.014	5.3	Bng	n/a	n/a	1
575.414	5.3	Bng	n/a	n/a	1
585.014	5.3	BY	0.444	1	1
594.614	5.3	AX	0.348	2	1
604.214	5.3	AY	0.504	1	1
612.613	5.3	AX	0.343	2	1
622.213	5.3	BX	0.334	1	1
629.413	5.3	AX	0.337	2	1
637.813	5.3	BY	0.365	1	1
645.013	5.3	AX	0.342	2	1
653.413	5.3	BY	0.344	1	1
663.013	5.3	AX	0.326	2	1
672.612	5.3	Ang	n/a	n/a	1
679.812	5.3	BY	0.547	1	1
687.012	5.3	BY	0.426	1	1
