onset	duration	trial_type	trial_length	response_time	response_button	response_accuracy
30.806	10.4	NP	5	0.988	2	1
42.806	10.4	NN	8	0.548	1	1
57.205	10.4	NN	8	0.599	1	1
70.405	10.4	NP	5	0.488	2	1
83.604	10.4	NN	6	0.518	1	1
96.804	10.4	NP	8	0.852	2	1
108.804	10.4	NN	5	0.528	1	1
123.203	10.4	NP	7	0.985	2	1
137.603	10.4	NN	5	1.111	1	1
149.602	10.4	NP	5	0.49	2	1
164.002	10.4	NP	7	0.685	2	1
177.201	10.4	NP	8	0.61	2	1
189.201	10.4	NN	7	1.137	1	1
201.201	10.4	NP	6	1.108	2	1
214.4	10.4	RN	5	0.735	1	1
258.812	10.4	NN	6	0.559	1	1
273.212	10.4	NN	8	0.554	1	1
287.611	10.4	NP	7	0.769	1	0
299.611	10.4	NP	7	0.501	2	1
312.81	10.4	NP	8	0.563	2	1
327.21	10.4	NP	5	1.377	2	1
341.609	10.4	NN	7	0.939	1	1
354.809	10.4	NP	5	0.998	2	1
366.809	10.4	NN	8	0.924	1	1
378.808	10.4	RN	5	0.6	1	1
393.208	10.4	NN	5	0.966	1	1
405.207	10.4	NP	8	1.385	2	1
418.407	10.4	NP	8	1.235	2	1
431.607	10.4	NP	5	1.044	2	1
443.606	10.4	NN	5	0.604	1	1
486.805	10.4	NN	5	0.532	1	1
498.804	10.4	NP	5	0.844	1	0
513.204	10.4	NP	8	1.894	1	0
525.204	10.4	RN	5	0.617	2	0
538.403	10.4	NN	8	1.186	1	1
551.603	10.4	NP	7	1.05	2	1
563.602	10.4	NP	8	1.149	2	1
576.802	10.4	NN	5	0.981	1	1
591.201	10.4	NP	6	1.957	1	0
604.401	10.4	RN	8	0.628	2	0
616.401	10.4	NP	5	0.932	2	1
629.6	10.4	NN	8	1.091	1	1
644	10.4	NP	5	0.579	2	1
658.413	10.4	NN	7	0.956	1	1
670.412	10.4	NN	7	0.693	1	1
