onset	duration	trial_type	response_time	response_button	response_accuracy
30.618	5.3	BY	0.955	1	1
37.818	5.3	BY	0.401	1	1
46.217	5.3	AX	0.289	2	1
55.817	5.3	Ang	n/a	n/a	1
65.417	5.3	BY	0.545	1	1
75.016	5.3	AX	0.418	2	1
84.616	5.3	AX	0.41	2	1
93.016	5.3	Bng	n/a	n/a	1
101.416	5.3	BY	0.547	1	1
108.615	5.3	BY	0.303	1	1
115.815	5.3	AX	0.284	2	1
123.015	5.3	BY	0.322	1	1
131.415	5.3	AX	0.311	2	1
139.814	5.3	BY	0.316	1	1
149.414	5.3	BY	0.377	1	1
157.814	5.3	AX	0.278	2	1
165.014	5.3	BX	0.56	1	1
173.413	5.3	AX	0.275	2	1
180.613	5.3	Ang	0.47	1	0
190.213	5.3	AY	0.636	1	1
197.413	5.3	BX	0.41	1	1
204.612	5.3	AX	0.29	2	1
214.212	5.3	AY	0.439	1	1
223.812	5.3	Bng	n/a	n/a	1
262.21	5.3	BX	0.467	1	1
271.81	5.3	AX	0.299	2	1
280.21	5.3	AX	0.344	2	1
289.81	5.3	BY	0.357	1	1
297.009	5.3	BY	0.388	1	1
305.409	5.3	BY	0.348	1	1
313.809	5.3	AX	0.347	2	1
321.009	5.3	Bng	0.372	1	0
330.622	5.3	BY	0.332	1	1
337.821	5.3	AY	0.518	1	1
347.421	5.3	BY	0.373	1	1
355.821	5.3	AX	0.287	2	1
363.021	5.3	AY	0.368	1	1
372.62	5.3	BY	0.335	1	1
379.82	5.3	Bng	n/a	n/a	1
389.42	5.3	Ang	0.42	1	0
399.019	5.3	AX	0.29	2	1
407.419	5.3	BY	0.351	1	1
415.819	5.3	BY	0.409	1	1
425.419	5.3	AX	0.294	2	1
433.818	5.3	AX	0.329	1	0
441.018	5.3	BX	0.926	1	1
448.218	5.3	AX	0.299	2	1
455.418	5.3	Ang	n/a	n/a	1
493.816	5.3	Bng	0.349	1	0
502.216	5.3	AX	0.371	2	1
511.816	5.3	BY	0.397	1	1
519.016	5.3	AX	0.344	2	1
526.215	5.3	AX	0.468	2	1
534.615	5.3	BY	0.56	1	1
543.015	5.3	Bng	n/a	n/a	1
551.415	5.3	AX	0.295	2	1
561.014	5.3	BY	0.385	1	1
568.214	5.3	BX	0.512	1	1
575.414	5.3	AX	0.336	2	1
585.013	5.3	AX	0.37	2	1
594.613	5.3	Ang	n/a	n/a	1
604.213	5.3	BY	0.568	1	1
611.413	5.3	AY	0.435	1	1
618.612	5.3	AY	0.464	1	1
628.212	5.3	BY	0.385	1	1
636.612	5.3	AX	0.287	2	1
643.812	5.3	BX	0.307	1	1
652.211	5.3	BY	0.521	1	1
660.611	5.3	BY	0.302	1	1
670.211	5.3	Ang	n/a	n/a	1
678.61	5.3	AX	0.306	2	1
688.21	5.3	BY	0.334	1	1
