onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.118	8.5	Congruent	AttendNumber	n/a	1.176	2	1
43.117	8.5	Incongruent	AttendLetter	switch	1.195	2	1
53.917	8.5	Incongruent	AttendNumber	switch	0.749	1	1
64.716	8.5	Incongruent	AttendLetter	switch	0.595	1	1
76.716	8.5	Congruent	AttendLetter	repeat	0.708	2	1
88.716	8.5	Incongruent	AttendLetter	repeat	0.891	1	1
99.515	8.5	Incongruent	AttendNumber	switch	2.076	1	1
112.715	8.5	Congruent	AttendNumber	repeat	0.72	1	1
125.914	8.5	Congruent	AttendLetter	switch	1.245	2	1
139.114	8.5	Congruent	AttendLetter	repeat	1.625	2	1
151.114	8.5	Congruent	AttendLetter	repeat	0.698	2	1
164.313	8.5	Congruent	AttendNumber	switch	0.579	1	1
177.513	8.5	Incongruent	AttendNumber	repeat	1.082	1	1
188.312	8.5	Congruent	AttendNumber	repeat	0.774	2	1
200.312	8.5	Congruent	AttendNumber	repeat	0.837	1	1
211.112	8.5	Congruent	AttendLetter	switch	1.53	1	1
221.911	8.5	Congruent	AttendLetter	repeat	0.685	1	1
233.911	8.5	Congruent	AttendNumber	switch	1.503	1	1
277.11	8.5	Incongruent	AttendNumber	n/a	1.026	2	1
289.123	8.5	Congruent	AttendNumber	repeat	0.852	2	1
302.322	8.5	Incongruent	AttendNumber	repeat	1.248	2	1
314.322	8.5	Congruent	AttendLetter	switch	2.631	1	1
327.521	8.5	Congruent	AttendNumber	switch	1.206	2	1
338.321	8.5	Incongruent	AttendLetter	switch	0.443	1	1
349.121	8.5	Incongruent	AttendNumber	switch	1.035	2	1
361.12	8.5	Congruent	AttendLetter	switch	1.926	2	1
371.92	8.5	Incongruent	AttendNumber	switch	0.752	2	1
385.119	8.5	Incongruent	AttendLetter	switch	1.388	2	1
398.319	8.5	Congruent	AttendLetter	repeat	2.783	2	1
410.319	8.5	Congruent	AttendLetter	repeat	0.523	1	1
421.118	8.5	Congruent	AttendLetter	repeat	0.902	2	1
431.918	8.5	Congruent	AttendNumber	switch	1.116	1	1
443.918	8.5	Congruent	AttendNumber	repeat	0.937	1	1
454.717	8.5	Congruent	AttendLetter	switch	0.876	2	0
467.917	8.5	Congruent	AttendNumber	switch	1.357	1	1
481.116	8.5	Incongruent	AttendLetter	switch	0.877	2	1
523.115	8.5	Incongruent	AttendLetter	n/a	0.56	1	1
536.315	8.5	Incongruent	AttendLetter	repeat	0.638	2	1
549.514	8.5	Congruent	AttendLetter	repeat	0.821	1	1
562.714	8.5	Congruent	AttendNumber	switch	1.317	1	1
574.713	8.5	Incongruent	AttendNumber	repeat	1.285	1	1
586.713	8.5	Incongruent	AttendNumber	repeat	1.02	2	1
598.713	8.5	Congruent	AttendLetter	switch	1.073	2	1
609.512	8.5	Congruent	AttendLetter	repeat	1.777	1	1
620.312	8.5	Incongruent	AttendNumber	switch	0.964	2	1
631.112	8.5	Congruent	AttendLetter	switch	1.433	2	1
641.911	8.5	Congruent	AttendNumber	switch	0.915	1	1
655.111	8.5	Congruent	AttendNumber	repeat	0.676	2	1
668.31	8.5	Congruent	AttendLetter	switch	0.786	1	1
679.11	8.5	Incongruent	AttendLetter	repeat	1.294	1	1
689.91	8.5	Congruent	AttendLetter	repeat	1.207	1	0
703.123	8.5	Congruent	AttendNumber	switch	1.267	2	1
715.122	8.5	Congruent	AttendNumber	repeat	1.41	2	1
727.122	8.5	Congruent	AttendNumber	repeat	0.834	1	1
