onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.12	8.5	Incongruent	AttendLetter	n/a	0.873	1	1
44.319	8.5	Congruent	AttendNumber	switch	0.711	2	1
55.119	8.5	Incongruent	AttendNumber	repeat	0.561	1	1
67.118	8.5	Congruent	AttendLetter	switch	0.669	2	1
77.918	8.5	Congruent	AttendLetter	repeat	0.97	1	1
91.117	8.5	Congruent	AttendLetter	repeat	0.684	2	1
104.316	8.5	Congruent	AttendNumber	switch	0.664	1	1
116.315	8.5	Congruent	AttendLetter	switch	0.815	2	1
127.115	8.5	Congruent	AttendNumber	switch	0.983	1	1
139.114	8.5	Congruent	AttendLetter	switch	0.636	2	1
149.914	8.5	Incongruent	AttendNumber	switch	0.94	1	1
163.113	8.5	Incongruent	AttendNumber	repeat	0.698	1	1
176.312	8.5	Congruent	AttendLetter	switch	0.855	1	1
188.325	8.5	Incongruent	AttendLetter	repeat	0.806	1	1
199.124	8.5	Congruent	AttendNumber	switch	0.601	1	1
211.123	8.5	Incongruent	AttendLetter	switch	0.585	2	1
223.123	8.5	Congruent	AttendNumber	switch	1.016	2	1
233.922	8.5	Congruent	AttendNumber	repeat	0.665	1	1
277.12	8.5	Incongruent	AttendNumber	n/a	0.534	2	1
287.919	8.5	Congruent	AttendNumber	repeat	0.782	2	1
301.118	8.5	Congruent	AttendLetter	switch	0.945	2	1
314.318	8.5	Congruent	AttendLetter	repeat	0.654	1	1
325.117	8.5	Congruent	AttendLetter	repeat	0.651	2	1
335.917	8.5	Congruent	AttendLetter	repeat	0.655	1	1
347.916	8.5	Incongruent	AttendLetter	repeat	0.63	2	1
361.115	8.5	Incongruent	AttendNumber	switch	0.718	1	0
373.114	8.5	Congruent	AttendLetter	switch	1.735	1	1
385.114	8.5	Incongruent	AttendNumber	switch	0.966	2	1
395.913	8.5	Incongruent	AttendLetter	switch	0.941	1	1
406.713	8.5	Congruent	AttendNumber	switch	0.875	2	1
418.712	8.5	Congruent	AttendNumber	repeat	0.907	1	1
431.925	8.5	Congruent	AttendNumber	repeat	0.909	1	1
443.924	8.5	Congruent	AttendNumber	repeat	1.028	1	1
454.723	8.5	Incongruent	AttendLetter	switch	0.641	2	1
467.923	8.5	Incongruent	AttendNumber	switch	1.035	2	1
481.122	8.5	Congruent	AttendLetter	switch	0.815	2	1
523.119	8.5	Congruent	AttendLetter	n/a	0.875	1	1
536.319	8.5	Congruent	AttendNumber	switch	1.008	2	1
548.318	8.5	Congruent	AttendLetter	switch	0.589	2	1
559.117	8.5	Congruent	AttendNumber	switch	1.026	2	1
569.917	8.5	Incongruent	AttendLetter	switch	0.703	1	1
581.916	8.5	Congruent	AttendNumber	switch	0.782	1	1
592.716	8.5	Incongruent	AttendNumber	repeat	0.833	1	1
605.915	8.5	Incongruent	AttendLetter	switch	0.619	1	1
617.914	8.5	Congruent	AttendNumber	switch	0.796	1	1
631.113	8.5	Congruent	AttendNumber	repeat	0.837	1	1
644.313	8.5	Congruent	AttendLetter	switch	0.792	2	1
657.512	8.5	Congruent	AttendLetter	repeat	1.026	2	1
668.325	8.5	Incongruent	AttendNumber	switch	0.868	2	1
680.324	8.5	Congruent	AttendLetter	switch	0.728	1	1
693.523	8.5	Congruent	AttendNumber	switch	0.779	2	1
705.523	8.5	Congruent	AttendLetter	switch	0.635	1	1
716.322	8.5	Incongruent	AttendLetter	repeat	0.801	2	1
728.321	8.5	Incongruent	AttendNumber	switch	1.11	2	1
