onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.116	8.5	Congruent	AttendNumber	n/a	0.692	1	1
41.916	8.5	Congruent	AttendNumber	repeat	0.775	1	1
55.115	8.5	Congruent	AttendLetter	switch	0.679	1	1
65.914	8.5	Congruent	AttendLetter	repeat	1.017	2	1
79.114	8.5	Congruent	AttendNumber	switch	1.056	2	1
92.313	8.5	Congruent	AttendNumber	repeat	0.753	2	1
103.112	8.5	Incongruent	AttendLetter	switch	1.033	1	1
115.111	8.5	Incongruent	AttendNumber	switch	1.179	1	1
127.111	8.5	Congruent	AttendNumber	repeat	0.84	2	1
139.123	8.5	Congruent	AttendLetter	switch	0.643	1	1
149.923	8.5	Congruent	AttendNumber	switch	0.598	1	1
163.122	8.5	Incongruent	AttendNumber	repeat	1.175	2	1
173.921	8.5	Incongruent	AttendNumber	repeat	1.772	2	1
187.121	8.5	Incongruent	AttendLetter	switch	0.637	2	1
199.12	8.5	Incongruent	AttendLetter	repeat	0.675	2	1
212.319	8.5	Congruent	AttendLetter	repeat	0.79	2	1
223.119	8.5	Congruent	AttendLetter	repeat	1.323	2	1
235.118	8.5	Congruent	AttendLetter	repeat	0.576	1	1
277.116	8.5	Congruent	AttendLetter	n/a	0.68	1	1
287.915	8.5	Incongruent	AttendLetter	repeat	0.833	2	1
298.715	8.5	Congruent	AttendNumber	switch	0.639	1	1
311.914	8.5	Incongruent	AttendNumber	repeat	0.67	1	1
325.113	8.5	Congruent	AttendLetter	switch	0.574	2	1
338.312	8.5	Incongruent	AttendNumber	switch	0.889	1	1
350.312	8.5	Congruent	AttendNumber	repeat	0.588	1	1
361.111	8.5	Congruent	AttendNumber	repeat	0.623	1	1
373.124	8.5	Congruent	AttendLetter	switch	0.68	2	1
385.123	8.5	Incongruent	AttendNumber	switch	0.581	1	1
397.122	8.5	Congruent	AttendLetter	switch	0.643	2	1
407.922	8.5	Congruent	AttendLetter	repeat	1.062	1	1
418.721	8.5	Incongruent	AttendNumber	switch	0.998	2	1
430.721	8.5	Congruent	AttendLetter	switch	0.979	2	1
441.52	8.5	Incongruent	AttendLetter	repeat	1.063	1	1
454.719	8.5	Congruent	AttendLetter	repeat	0.647	1	1
467.918	8.5	Congruent	AttendNumber	switch	0.766	2	1
481.118	8.5	Congruent	AttendNumber	repeat	0.525	1	1
523.115	8.5	Incongruent	AttendLetter	n/a	0.603	2	1
536.315	8.5	Incongruent	AttendNumber	switch	1.147	2	1
547.114	8.5	Congruent	AttendLetter	switch	0.553	2	1
560.313	8.5	Incongruent	AttendLetter	repeat	0.885	2	1
571.113	8.5	Congruent	AttendNumber	switch	0.617	1	1
583.112	8.5	Incongruent	AttendLetter	switch	0.692	2	1
595.111	8.5	Incongruent	AttendLetter	repeat	0.916	1	1
608.311	8.5	Congruent	AttendNumber	switch	1.406	2	1
620.323	8.5	Incongruent	AttendLetter	switch	0.713	1	1
631.123	8.5	Congruent	AttendNumber	switch	0.654	1	1
643.122	8.5	Congruent	AttendNumber	repeat	0.701	2	1
656.321	8.5	Congruent	AttendNumber	repeat	1.137	2	1
668.321	8.5	Congruent	AttendLetter	switch	0.582	1	1
679.12	8.5	Congruent	AttendNumber	switch	0.756	1	1
692.319	8.5	Congruent	AttendNumber	repeat	0.64	2	1
705.519	8.5	Incongruent	AttendNumber	repeat	0.832	1	1
716.318	8.5	Congruent	AttendLetter	switch	1.306	2	1
727.117	8.5	Congruent	AttendLetter	repeat	0.761	2	1
