onset	duration	trial_type	response_time	response_button	response_accuracy
30.616	5.3	BY	0.451	1	1
37.815	5.3	AX	0.323	2	1
46.215	5.3	BY	0.309	1	1
54.614	5.3	AX	0.326	2	1
64.214	5.3	Ang	n/a	n/a	1
71.413	5.3	AX	0.314	2	1
81.013	5.3	Bng	0.32	1	0
90.612	5.3	BY	0.335	1	1
97.812	5.3	BY	0.366	1	1
106.212	5.3	AX	0.264	2	1
113.411	5.3	Bng	n/a	n/a	1
121.811	5.3	Ang	n/a	n/a	1
131.41	5.3	AX	0.554	1	0
141.01	5.3	BY	0.427	1	1
148.209	5.3	AX	0.324	2	1
157.809	5.3	AY	0.511	1	1
166.222	5.3	AX	0.348	2	1
173.421	5.3	BY	0.464	1	1
183.021	5.3	AY	0.526	1	1
191.42	5.3	AX	0.363	2	1
199.82	5.3	BX	0.886	1	1
207.019	5.3	BY	0.405	1	1
214.219	5.3	BY	0.322	1	1
222.618	5.3	BX	0.323	1	1
262.216	5.3	BY	0.329	1	1
270.616	5.3	AY	0.556	1	1
280.215	5.3	Bng	n/a	n/a	1
287.415	5.3	BY	0.429	1	1
295.814	5.3	AX	0.262	2	1
303.014	5.3	BY	0.356	1	1
311.413	5.3	AX	0.317	2	1
318.613	5.3	BX	0.19	1	1
325.813	5.3	AX	0.299	2	1
335.412	5.3	Bng	0.239	1	0
345.012	5.3	AX	0.373	2	1
354.611	5.3	Ang	n/a	n/a	1
363.011	5.3	BY	0.317	1	1
372.61	5.3	BY	0.289	1	1
381.01	5.3	AX	0.402	1	0
389.409	5.3	Ang	n/a	n/a	1
397.809	5.3	AY	0.405	1	1
407.421	5.3	BY	0.29	1	1
417.021	5.3	BY	0.338	1	1
424.221	5.3	AX	0.382	2	1
431.42	5.3	AX	0.368	2	1
439.82	5.3	BX	0.366	1	1
449.419	5.3	AX	0.272	2	1
456.619	5.3	BY	0.378	1	1
493.817	5.3	Bng	0.258	1	0
501.016	5.3	BY	0.343	1	1
509.416	5.3	Ang	n/a	n/a	1
517.815	5.3	BY	0.346	1	1
525.015	5.3	AX	0.352	2	1
534.614	5.3	BY	0.333	1	1
541.814	5.3	BX	0.341	1	1
551.413	5.3	BY	0.289	1	1
559.813	5.3	BY	0.332	1	1
569.412	5.3	BX	0.412	1	1
577.812	5.3	BY	0.348	1	1
585.012	5.3	AX	0.271	2	1
594.611	5.3	BY	0.407	1	1
604.211	5.3	AY	0.524	1	1
612.61	5.3	AX	0.288	2	1
621.01	5.3	Bng	0.287	1	0
629.409	5.3	AX	0.413	2	1
639.009	5.3	AX	0.336	2	1
646.222	5.3	AX	0.347	2	1
655.821	5.3	AY	0.446	1	1
665.42	5.3	Ang	n/a	n/a	1
672.62	5.3	BY	0.335	1	1
679.82	5.3	AX	0.432	2	1
688.219	5.3	AX	0.383	2	1
