csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3645.285353481308	3019.8176460261834	3958.444220587246	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0149108	0.161955	0.0850096	-0.000831359	-5.26518e-05	0.0
3573.400899430661	3019.9992445665052	3933.564960718469	0.979027	32.990936	0.17662691	-0.003545088	0.014565883600000001	-0.0367455181	-0.0027232449	-0.0272738502	0.0033257465000000003	-0.0044469456	0.032907874100000005	-0.039613969900000004	0.0263345462	-0.0267549262	0.0276858815	0.0609142317	0.0609134557	0.0609121623	0.0609103516	0.0609080237	0.060905178399999996	0.0609018158	0.060897936	0.060893539	0.0	0.0191925	0.10848	0.0409694	0.000329355	-0.000171614	0.000216924
3562.6650198720204	3020.022309109498	3926.040719699504	0.8985659999999999	30.279572	0.1045077	0.0052094803	0.022689847599999997	0.0155290152	-0.0371782146	-0.0187078639	0.0157459151	0.0011971133	-0.0037515752	-0.05968940389999999	-0.0094120255	-0.012753811499999998	0.020996557599999997	0.0609121623	0.060905178399999996	0.060893539	0.0608772451	0.060856297999999996	0.0608306992	0.0608004507	0.060765554900000004	0.0607260143	0.0	0.0183267	0.158867	0.07327079999999998	0.000166561	-0.000360092	0.000284722
3547.5926253052544	3018.198681839632	3916.506326795071	0.902093	30.398424	0.269101825	0.0086684038	0.0184336014	-0.0065973761	0.0081796827	-0.0165211237	-0.049504422400000005	0.0023003567	0.0035452145000000003	0.007846769200000001	0.0116672474	-0.048055892	-0.0092559712	0.0609080237	0.060888624800000006	0.060856297999999996	0.0608110501	0.0607528906	0.060681832000000005	0.0605978893	0.0605010804	0.0603914258	0.0	0.0180818	0.276259	0.13075400000000004	-0.00147612	-0.000355787	5.20735e-05
3533.889380521202	3013.2250771347044	3906.0943614010494	0.914519	30.817165	0.296716075	0.0092821108	-0.0109635944	0.0098689092	-0.0308031812	-0.0341258487	0.0040688444	-0.0141128752	-0.0067840159999999995	-0.0005222814	-0.0140515898	-0.0088628695	0.020504766	0.0609018158	0.0608637973	0.0608004507	0.0607118024	0.0605978893	0.0604587588	0.0602944687	0.0601050875	0.0598906939	0.0	0.0192405	0.129824	0.0832829	0.000404281	-0.000456338	0.0
3533.4574700872195	3016.4749546083954	3902.6494517093233	0.891629	30.045839	0.27528185	0.013754528200000001	-0.0117858428	0.009073566600000001	0.0246462756	0.012452601	-0.0477681687	0.0028354051	-0.0023814351	0.020164168	-0.0004085542	-0.0379934527	-0.0217476834	0.060893539	0.0608306992	0.0607260143	0.0605795562	0.0603914258	0.0601617523	0.0598906939	0.059578436900000004	0.0592251963	0.0	0.0283347	0.254359	0.156837	-0.000732239	-0.000681789	0.0
3529.1345899398084	3015.713546803529	3896.4611470028112	0.803711	27.083185	0.12212385	0.0212866177	-0.0329919924	0.0284312542	-0.0186799681	-0.0290921245	0.034716939	-0.012991174	-0.0082248512	0.006442253199999999	-0.0281276377	0.0002395859	0.0132758231	0.060883193499999995	0.060789335	0.0606330114	0.0604143833	0.0601336753	0.0597911758	0.0593872369	0.058922273600000005	0.0583967637	0.0	0.0212079	0.204735	0.122449	-0.000112538	-0.000681789	0.0
3516.242934018835	3014.600196303457	3893.503416465202	0.82508	27.803261	0.108357785	0.014662919699999999	-0.0381100279	-0.0004487994	0.0334785955	-0.0049611978	-0.0101348714	-0.015524189099999999	-0.0002757854	0.029113522200000002	-0.00677044	0.0051189363	-0.0139932519	0.060870779699999995	0.0607397104	0.0605214705	0.060216373399999995	0.0598248567	0.0593474825	0.0587849358	0.058138023899999995	0.057407675400000004	0.0	0.0192765	0.11463400000000003	0.117864	-0.000100019	-0.000512707	5.32067e-05
3526.0245830946265	3011.562345893676	3897.297332112977	0.846499	28.525047	0.247549755	0.0047340996000000005	-0.0303085771	0.0206023759	-0.010441843000000001	-0.007670342199999999	0.030834064900000003	-0.0027630528000000005	-0.0045624074	0.0165279062	-0.0453059564	0.0058787801	0.0036777283	0.060856297999999996	0.060681832000000005	0.0603914258	0.059985634100000004	0.059465232400000005	0.058831214800000003	0.0580847929	0.0572273927	0.056260652300000005	0.0	0.0153322	0.254944	0.165617	-0.000885744	-0.000331328	-9.05384e-05
3522.892760472303	3012.8745238697998	3899.8088380023732	0.817926	27.562202	0.21507527	0.0051409602	-0.0325328669	-0.0187769603	0.0250735843	0.007305596700000001	-0.0049973279	-0.0129635726	0.0140607985	0.0222751411	0.0098565757	0.0201527504	-0.012905865	0.0608397489	0.0606157078	0.060242916900000006	0.059722291	0.0590551077	0.0582430043	0.0572879736	0.0561923594	0.0549588501	0.0	0.0175961	0.128523	0.116161	-0.000348615	-0.000442348	0.0
3529.846539436136	3016.222495122731	3906.4765792782673	0.746276	25.147758	0.0487052	-0.0030624864000000003	-0.0037621113	0.0007801266	-0.013865526299999998	-0.0142295558	0.05026698860000001	0.0005304319	-0.0027704137	-0.0169087138	-0.0192948912	0.0270873006	0.0097599938	0.0608211329	0.0605413467	0.0600759892	0.059426487	0.0585948309	0.05758357	0.056395804199999996	0.055035174000000006	0.053505850199999996	0.0	0.0151668	0.154564	0.124385	-0.000214129	-0.00054808	0.0
3540.4125076535797	3018.111564559769	3913.932716437972	0.7745389999999999	26.100149	0.14422597	-0.0037557921	0.014549777600000001	-0.0220758483	0.0045860503	0.0262397896	-0.0052359021	0.0053897918999999996	0.016577758300000002	0.0034563153000000003	0.013031764599999999	-0.011003131499999999	0.0018660111	0.0608004507	0.0604587588	0.0598906939	0.0590983831	0.0580847929	0.0568537185	0.0554097694	0.0537583521	0.0519056499	0.0	0.0143142	0.257735	0.130842	-0.000772346	-0.000585558	7.92124e-05
3535.5736004699384	3016.856492169009	3911.909342024239	0.93725	31.583158	0.328816308	0.022167010499999997	0.0161906324	-0.016223728	-0.0226171844	-0.028684730699999997	0.0445298183	-0.0292500979	-0.0013852581	-0.0168604532	0.011291375	0.0119599564	0.0083736586	0.060777702999999995	0.0603679554	0.0596870875	0.058738157400000005	0.0575254269	0.056054342300000004	0.054331510599999994	0.0523646693	0.0501626515	0.0	-0.0008126779999999998	0.08973789999999998	0.072022	0.000642663	-0.000669663	0.000317545
