onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.112	8.5	Congruent	AttendLetter	n/a	0.7	1	1
44.312	8.5	Congruent	AttendLetter	repeat	0.843	2	1
55.112	8.5	Congruent	AttendNumber	switch	1.014	1	1
65.912	8.5	Incongruent	AttendNumber	repeat	1.465	2	1
79.112	8.5	Congruent	AttendNumber	repeat	1.379	1	1
89.912	8.5	Congruent	AttendLetter	switch	1.296	2	1
101.912	8.5	Congruent	AttendNumber	switch	1.277	1	1
115.112	8.5	Congruent	AttendLetter	switch	1.621	1	1
127.112	8.5	Incongruent	AttendLetter	repeat	2.362	2	0
139.111	8.5	Congruent	AttendLetter	repeat	1.171	1	1
151.111	8.5	Congruent	AttendNumber	switch	0.758	2	1
164.311	8.5	Incongruent	AttendLetter	switch	1.54	2	1
175.111	8.5	Congruent	AttendNumber	switch	1.893	2	1
187.111	8.5	Incongruent	AttendLetter	switch	1.23	2	1
197.911	8.5	Incongruent	AttendNumber	switch	1.292	2	1
211.111	8.5	Congruent	AttendNumber	repeat	2.099	2	1
224.311	8.5	Congruent	AttendLetter	switch	1.852	2	1
236.311	8.5	Incongruent	AttendNumber	switch	0.914	1	1
277.11	8.5	Incongruent	AttendNumber	n/a	0.657	1	1
287.91	8.5	Congruent	AttendLetter	switch	0.796	2	1
301.11	8.5	Congruent	AttendLetter	repeat	1.183	1	1
313.11	8.5	Congruent	AttendLetter	repeat	1.207	1	1
323.91	8.5	Incongruent	AttendNumber	switch	2.053	1	1
335.91	8.5	Congruent	AttendNumber	repeat	1.142	1	1
349.11	8.5	Incongruent	AttendLetter	switch	1.207	1	1
362.309	8.5	Incongruent	AttendLetter	repeat	1.141	2	1
374.309	8.5	Congruent	AttendNumber	switch	1.033	1	1
385.109	8.5	Congruent	AttendLetter	switch	1.559	2	1
398.309	8.5	Congruent	AttendLetter	repeat	1.318	2	1
410.309	8.5	Incongruent	AttendNumber	switch	1.383	1	1
421.109	8.5	Congruent	AttendNumber	repeat	0.985	1	1
434.309	8.5	Congruent	AttendNumber	repeat	1.051	1	1
445.109	8.5	Congruent	AttendNumber	repeat	1.546	2	1
455.909	8.5	Congruent	AttendLetter	switch	0.9	1	1
469.109	8.5	Incongruent	AttendNumber	switch	1.698	2	1
481.108	8.5	Congruent	AttendLetter	switch	1.326	2	1
523.108	8.5	Congruent	AttendNumber	n/a	1.144	1	1
536.308	8.5	Incongruent	AttendLetter	switch	1.056	1	1
548.308	8.5	Incongruent	AttendLetter	repeat	0.954	2	1
561.508	8.5	Incongruent	AttendNumber	switch	1.454	2	1
574.708	8.5	Congruent	AttendNumber	repeat	1.419	2	1
586.707	8.5	Congruent	AttendNumber	repeat	0.815	2	1
598.707	8.5	Congruent	AttendNumber	repeat	1.331	2	1
609.507	8.5	Congruent	AttendLetter	switch	1.305	2	1
620.307	8.5	Incongruent	AttendLetter	repeat	1.763	1	1
631.107	8.5	Incongruent	AttendLetter	repeat	1.316	2	1
643.107	8.5	Incongruent	AttendNumber	switch	1.659	1	1
656.307	8.5	Congruent	AttendLetter	switch	0.915	1	1
669.507	8.5	Congruent	AttendLetter	repeat	1.308	2	1
680.307	8.5	Congruent	AttendLetter	repeat	1.744	2	1
692.307	8.5	Incongruent	AttendLetter	repeat	0.966	2	1
704.306	8.5	Congruent	AttendNumber	switch	1.192	2	1
715.106	8.5	Congruent	AttendNumber	repeat	1.196	1	1
728.306	8.5	Congruent	AttendNumber	repeat	1.898	1	1
