onset	duration	trial_type	trial_length	response_time	response_button	response_accuracy
30.814	10.4	NP	5	1.013	2	1
42.814	10.4	NN	8	0.942	1	1
57.214	10.4	NN	8	0.863	1	1
70.414	10.4	NP	5	0.879	2	1
84.813	10.4	NN	6	0.743	1	1
99.213	10.4	NP	8	0.885	2	1
111.213	10.4	NN	5	0.959	1	1
125.613	10.4	NP	7	1.184	2	1
138.813	10.4	NN	5	0.671	1	1
150.813	10.4	NP	5	0.951	2	1
162.813	10.4	NP	7	0.61	2	1
174.813	10.4	NP	8	0.961	2	1
188.013	10.4	NN	7	0.845	1	1
201.212	10.4	NP	6	0.743	2	1
215.612	10.4	RN	5	0.782	1	1
258.812	10.4	NN	6	0.843	1	1
270.812	10.4	NN	8	0.854	1	1
284.012	10.4	NP	7	1.173	2	1
298.412	10.4	NP	7	1.133	2	1
310.425	10.4	NP	8	0.787	2	1
323.625	10.4	NP	5	1.1	2	1
338.025	10.4	NN	7	0.623	1	1
352.424	10.4	NP	5	1.366	2	1
366.824	10.4	NN	8	1.093	1	1
381.224	10.4	RN	5	1.734	1	1
393.224	10.4	NN	5	0.835	2	0
405.224	10.4	NP	8	0.907	2	1
418.424	10.4	NP	8	0.839	2	1
431.624	10.4	NP	5	0.626	2	1
443.624	10.4	NN	5	0.639	1	1
486.823	10.4	NN	5	0.791	1	1
501.223	10.4	NP	5	0.84	2	1
515.623	10.4	NP	8	0.993	2	1
530.023	10.4	RN	5	1.021	1	1
542.023	10.4	NN	8	0.852	1	1
555.223	10.4	NP	7	0.983	2	1
568.423	10.4	NP	8	0.864	2	1
582.822	10.4	NN	5	0.676	1	1
594.822	10.4	NP	6	0.776	2	1
609.222	10.4	RN	8	0.982	1	1
621.222	10.4	NP	5	0.603	2	1
634.422	10.4	NN	8	0.736	1	1
647.622	10.4	NP	5	0.817	2	1
659.622	10.4	NN	7	1.002	2	0
672.822	10.4	NN	7	0.651	1	1
