onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.706	2	InCon	PC50	0.7525	1
36.705	2	Con	MC	0.816	1
41.505	2	InCon	MC	0.819	1
47.504	2	Con	MC	0.7855	1
52.304	2	Con	MC	0.811	1
57.104	2	Con	PC50	0.773	1
61.903	2	Con	MC	0.7665	1
65.503	2	InCon	MC	0.835	1
71.503	2	Con	MC	0.8125	1
75.102	2	Con	MC	0.774	1
81.102	2	Con	MC	0.743	1
84.702	2	Con	MC	0.788	1
88.302	2	InCon	MC	0.9835	1
93.101	2	Con	MC	0.7805	1
99.101	2	Con	MC	0.754	1
105.114	2	Con	MC	0.7745	1
108.713	2	InCon	PC50	0.8175	1
113.513	2	InCon	PC50	0.829	1
118.313	2	Con	MC	0.969	1
121.913	2	Con	MC	0.752	1
125.512	2	InCon	MC	0.8115	1
131.512	2	Con	MC	1.0395	1
137.511	2	Con	PC50	0.717	1
142.311	2	Con	PC50	0.8355	1
145.911	2	InCon	MC	0.8795	1
149.511	2	Con	MC	0.9335	1
155.51	2	Con	PC50	1.0555	1
161.51	2	Con	MC	0.763	1
167.509	2	InCon	PC50	0.815	1
172.309	2	Con	PC50	0.818	1
175.909	2	Con	MC	0.839	1
181.908	2	InCon	MC	0.85	1
185.508	2	InCon	PC50	0.801	1
190.308	2	Con	PC50	0.7385	1
195.107	2	InCon	PC50	0.8285	1
198.707	2	Con	MC	0.758	1
233.505	2	Con	MC	0.7725	1
239.504	2	Con	PC50	0.6935	1
244.304	2	Con	MC	0.769	1
247.904	2	Con	MC	0.702	1
252.703	2	Con	PC50	0.784	1
256.303	2	Con	PC50	0.7755	1
262.303	2	InCon	MC	0.767	1
268.302	2	InCon	PC50	0.7865	1
271.902	2	Con	MC	0.847	1
276.702	2	InCon	PC50	0.764	1
282.701	2	Con	MC	0.7695	1
287.501	2	Con	MC	0.7915	1
291.101	2	InCon	PC50	0.8205	1
294.714	2	Con	MC	0.8175	1
299.513	2	Con	MC	0.882	1
305.513	2	InCon	PC50	0.8295	1
311.513	2	InCon	MC	0.797	1
315.112	2	Con	MC	0.789	1
321.112	2	Con	PC50	0.7615	1
325.912	2	InCon	MC	0.905	1
330.711	2	Con	MC	0.8	1
335.511	2	InCon	PC50	0.789	1
341.51	2	Con	MC	0.775	1
345.11	2	Con	MC	0.846	1
348.71	2	Con	MC	0.7575	1
352.31	2	InCon	MC	0.9265	1
355.909	2	Con	MC	0.8885	1
360.709	2	Con	PC50	0.788	1
366.709	2	Con	MC	0.8385	1
372.708	2	InCon	MC	0.7915	1
378.708	2	Con	PC50	0.7745	1
384.707	2	Con	MC	0.8685	1
389.507	2	InCon	MC	0.945	1
393.107	2	Con	MC	0.979	1
396.707	2	Con	MC	0.946	1
401.506	2	InCon	PC50	0.797	1
436.304	2	InCon	PC50	0.753	1
442.303	2	Con	MC	0.8335	1
447.103	2	Con	MC	0.6785	1
451.903	2	Con	MC	0.74	1
457.902	2	Con	MC	0.857	1
461.502	2	Con	MC	0.8305	1
465.102	2	InCon	MC	0.8135	1
469.901	2	InCon	PC50	0.697	1
475.901	2	Con	MC	0.851	1
481.901	2	InCon	MC	0.8635	1
485.514	2	InCon	MC	1.1065	1
490.313	2	Con	MC	0.798	1
493.913	2	Con	MC	0.761	1
498.713	2	Con	PC50	0.799	1
504.712	2	Con	MC	1.038	1
508.312	2	Con	MC	0.8165	1
511.912	2	InCon	PC50	0.778	1
516.711	2	Con	PC50	0.857	1
521.511	2	Con	MC	0.861	1
525.111	2	Con	MC	0.84	1
531.11	2	InCon	MC	0.8805	1
534.71	2	InCon	PC50	0.7455	1
539.51	2	Con	PC50	0.8505	1
545.509	2	Con	PC50	0.8245	1
551.509	2	Con	PC50	0.721	1
557.509	2	InCon	MC	0.926	1
561.108	2	Con	MC	0.9305	1
565.908	2	InCon	MC	0.817	1
571.908	2	Con	PC50	0.8905	1
577.907	2	Con	MC	1.1435	1
581.507	2	InCon	PC50	0.8375	1
586.307	2	Con	MC	0.7685	1
589.906	2	Con	MC	0.803	1
593.506	2	Con	MC	0.778	1
598.306	2	Con	MC	0.77	1
604.305	2	InCon	PC50	0.7885	1
