onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.117	8.5	Incongruent	AttendLetter	n/a	1.609	2	0
43.116	8.5	Congruent	AttendLetter	repeat	0.943	2	1
53.915	8.5	Congruent	AttendNumber	switch	1.377	2	1
64.714	8.5	Congruent	AttendNumber	repeat	1.236	1	1
77.913	8.5	Congruent	AttendNumber	repeat	0.811	1	1
88.712	8.5	Congruent	AttendNumber	repeat	1.161	1	1
100.712	8.5	Congruent	AttendLetter	switch	1.745	1	1
113.911	8.5	Incongruent	AttendLetter	repeat	1.298	1	1
125.923	8.5	Congruent	AttendNumber	switch	0.851	1	1
139.122	8.5	Incongruent	AttendLetter	switch	1.721	2	1
151.121	8.5	Incongruent	AttendNumber	switch	0.88	1	1
161.921	8.5	Congruent	AttendLetter	switch	0.899	2	1
175.12	8.5	Incongruent	AttendNumber	switch	0.748	1	1
187.119	8.5	Congruent	AttendLetter	switch	0.987	2	1
197.918	8.5	Incongruent	AttendNumber	switch	0.72	1	1
211.117	8.5	Congruent	AttendLetter	switch	0.634	1	1
221.916	8.5	Congruent	AttendLetter	repeat	0.827	2	1
233.916	8.5	Congruent	AttendNumber	switch	0.895	2	1
277.113	8.5	Incongruent	AttendNumber	n/a	0.746	2	1
287.912	8.5	Congruent	AttendLetter	switch	0.552	1	1
301.111	8.5	Congruent	AttendLetter	repeat	1.025	1	1
311.923	8.5	Incongruent	AttendNumber	switch	0.779	2	1
323.923	8.5	Incongruent	AttendNumber	repeat	1.021	2	1
335.922	8.5	Congruent	AttendNumber	repeat	0.948	1	1
349.121	8.5	Congruent	AttendNumber	repeat	0.776	1	1
359.92	8.5	Congruent	AttendNumber	repeat	0.59	1	1
371.919	8.5	Congruent	AttendLetter	switch	0.768	2	1
385.118	8.5	Incongruent	AttendLetter	repeat	1.123	1	1
398.317	8.5	Congruent	AttendNumber	switch	0.881	2	1
409.117	8.5	Incongruent	AttendNumber	repeat	0.646	2	1
422.316	8.5	Incongruent	AttendLetter	switch	0.819	2	1
435.515	8.5	Congruent	AttendLetter	repeat	0.744	1	1
446.314	8.5	Congruent	AttendNumber	switch	1.025	2	1
458.313	8.5	Congruent	AttendLetter	switch	0.724	2	1
470.312	8.5	Congruent	AttendLetter	repeat	0.658	2	1
481.112	8.5	Incongruent	AttendLetter	repeat	0.825	2	1
523.122	8.5	Congruent	AttendLetter	n/a	0.699	2	1
533.921	8.5	Incongruent	AttendNumber	switch	0.626	2	1
544.72	8.5	Congruent	AttendLetter	switch	0.925	1	1
556.72	8.5	Congruent	AttendNumber	switch	1.005	2	1
569.919	8.5	Congruent	AttendLetter	switch	1.151	1	1
581.918	8.5	Congruent	AttendNumber	switch	0.664	2	1
595.117	8.5	Incongruent	AttendNumber	repeat	0.655	1	1
608.316	8.5	Congruent	AttendNumber	repeat	1.104	2	1
619.115	8.5	Congruent	AttendLetter	switch	0.725	2	1
631.114	8.5	Incongruent	AttendLetter	repeat	1.161	1	1
643.114	8.5	Congruent	AttendLetter	repeat	1.046	2	1
656.313	8.5	Congruent	AttendLetter	repeat	0.753	1	1
667.112	8.5	Incongruent	AttendLetter	repeat	1.006	2	1
680.311	8.5	Congruent	AttendNumber	switch	0.991	1	1
693.523	8.5	Incongruent	AttendLetter	switch	0.789	1	1
704.323	8.5	Incongruent	AttendNumber	switch	0.857	2	1
716.322	8.5	Congruent	AttendNumber	repeat	0.623	1	1
728.321	8.5	Congruent	AttendNumber	repeat	0.897	1	1
