csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3584.053933589041	3314.4412036271556	4533.87476283906	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.24538e-09	0.0779581	0.151349	-0.000732036	-0.0	0.0
3532.6536462607646	3311.252944886472	4500.925813205439	1.184387	29.39085	0.07144816292957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-5.68419e-09	0.105992	0.191452	-0.0007982609999999998	-0.0	0.0
3522.981592227536	3310.174320320133	4488.46883513979	1.110067	27.546595	0.06947815111422001	0.0320607583	-0.0340904095	0.0561640166	-0.0220004016	0.011759946299999999	-0.06507348290000001	-0.0242938866	-0.045249228499999995	0.06847189990000001	-0.0025900748	0.0202750461	-0.0369684702	0.0578312937	0.057830695099999996	0.0578296976	0.057828301	0.0578265054	0.0578243109	0.057821717300000006	0.057818724800000006	0.0578153334	0.057811543	0.0	0.0	-4.56997e-09	0.0580073	0.188482	-0.00116873	-0.0	0.0
3495.435777954501	3314.020928739821	4478.005402551289	1.032203	25.61438	0.09659170456996999	-0.0140844715	-0.050149447199999996	0.027317344	0.029410699199999998	0.0426168188	0.0371142576	0.0259756986	-0.0463537653	0.008718601999999999	0.0366007134	-0.0598323142	-0.0034888147999999996	0.0578296976	0.0578243109	0.0578153334	0.0578027657	0.057786608499999996	0.0577668629	0.0577435302	0.0577166116	0.057686109000000006	0.0576520242	0.0	0.0	0.0	0.125214	0.16403799999999996	-0.00106991	-0.0	0.0
3481.786752220599	3308.318794545876	4469.066715094137	1.008479	25.025654	0.05342150573910002	-0.0511880656	-0.017727719399999998	-0.0784168437	0.0012130906	0.0354479081	-0.0149362125	0.051416597800000005	-0.0019503062	-0.10103551849999999	0.010162788399999999	-0.0066169759	-0.024679395099999998	0.0578265054	0.057811543	0.057786608499999996	0.0577517062	0.0577068422	0.0576520242	0.0575872615	0.0575125655	0.057427949000000006	0.0573334266	0.0	0.0	-5.7391e-09	0.148056	0.192201	-0.00111824	-0.0	0.0
3488.328123052056	3305.7140619782426	4466.9433184979525	0.932875	23.149536	0.073499505966602	-0.0508267244	0.0145365927	-0.0277602557	-0.0724308301	-0.0014527060999999998	-0.0553713846	0.0460316946	0.030345533900000003	-0.032482408500000004	-0.0753527828	0.053445954500000004	-0.0373572987	0.057821717300000006	0.057792393	0.0577435302	0.0576751453	0.0575872615	0.057479908600000004	0.0573531228	0.05720694690000001	0.0570414305	0.056856629400000004	0.0	0.0	2.27502e-10	0.116158	0.223417	-0.00132595	-0.0	0.0
3486.623212010672	3315.482902307441	4467.9227335599435	1.028699	25.527424	0.04429490614347799	-0.0114449158	0.055140380700000005	0.0339073117	-0.0030912319	0.0328087154	0.023320612200000004	0.0094948516	0.0599261172	0.0367184939	-0.018242735	-0.0441344263	-0.011955908700000002	0.0578153334	0.0577668629	0.057686109000000006	0.0575731166	0.057427949000000006	0.057250687300000005	0.0570414305	0.056800295599999995	0.0565274174	0.0562229483	0.0	0.0	6.37098e-09	0.0833971	0.223904	-0.00154689	-0.0	0.0
3479.298521218582	3309.582534409411	4467.47901606091	1.126478	27.953831	0.08323440614347799	0.0416057171	0.0352332512	-0.018909959599999998	0.0598187128	-0.030760637	0.0426927953	-0.0397466732	0.0332065129	-0.0249025027	0.0322040101	-0.0130871604	0.0233873215	0.057807353799999996	0.0577349556	0.057614359299999994	0.057445665300000004	0.0572290145	0.0569645879	0.056652606200000004	0.0562933297	0.055887058499999996	0.0554341316	0.0	0.0	2.27502e-10	0.1117	0.181921	-0.00128792	-0.0	0.0
3486.501169895259	3310.6888533902916	4470.413386191595	1.210416	30.036787	0.062892355720208	0.05447179940000001	-0.0105313325	0.0037297085999999998	-0.009281014	-0.0800353312	0.0105106772	-0.0512387654	-0.0068251334999999995	-0.0157545201	-0.0381181736	0.0674114145	0.0475065856	0.0577977787	0.0576966746	0.0575282988	0.0572928475	0.0569905954	0.0566218948	0.0561871755	0.055686944599999996	0.0551217851	0.0544923561	0.0	0.0	5.94771e-09	0.114555	0.152233	-0.000680933	-0.0	0.0
3484.1780419678166	3315.4435470867766	4478.351012357817	1.195249	29.660398	0.034841503824479966	-0.0040797609999999995	-0.0434987191	-0.0086797954	-0.018369043999999998	0.0075336258	0.0242434735	0.0053796676000000005	-0.058868029	-0.0037787893	-0.0229374886	-0.0287655637	0.0405704614	0.057786608499999996	0.0576520242	0.057427949000000006	0.0571147309	0.0567128561	0.0562229483	0.055645768	0.054982211100000004	0.054233307800000005	0.0534002203	0.0	0.0	2.12323e-09	0.139809	0.155519	-0.0008069629999999998	-0.0	0.0
