onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.724	2	InCon	PC50	0.9375	1
35.524	2	InCon	PC50	0.8475	1
40.324	2	InCon	PC50	0.7895	1
45.124	2	Con	MC	0.749	1
51.123	2	InCon	MC	1.036	1
57.123	2	Con	MC	0.691	1
60.723	2	InCon	MC	0.6465	1
65.523	2	Con	MC	0.523	1
71.523	2	Con	MC	0.6305	1
75.123	2	Con	PC50	0.552	1
78.723	2	Con	MC	0.596	1
82.323	2	Con	MC	0.585	1
88.323	2	Con	MC	0.587	1
94.323	2	Con	PC50	0.5785	1
97.923	2	Con	MC	0.5505	1
102.723	2	Con	PC50	0.5865	1
106.323	2	InCon	MC	0.6315	1
111.123	2	Con	PC50	0.72	1
115.922	2	Con	MC	0.545	1
119.522	2	Con	MC	0.622	1
125.522	2	Con	PC50	0.551	1
131.522	2	InCon	PC50	0.9	1
136.322	2	Con	MC	0.7645	1
142.322	2	InCon	MC	0.707	1
145.922	2	Con	PC50	0.6375	1
150.722	2	InCon	MC	0.6625	1
155.522	2	InCon	MC	0.8035	1
161.522	2	Con	MC	0.545	1
165.122	2	Con	MC	0.598	1
168.722	2	Con	MC	0.5355	1
173.522	2	Con	MC	0.634	1
179.522	2	InCon	PC50	0.6695	1
184.321	2	Con	MC	0.59	1
190.321	2	InCon	PC50	0.682	1
193.921	2	Con	MC	0.5305	1
197.521	2	Con	MC	0.6165	1
233.521	2	Con	MC	0.715	1
239.521	2	Con	MC	0.6	1
243.121	2	Con	MC	0.5685	1
249.121	2	InCon	PC50	0.621	1
252.721	2	Con	MC	0.5795	1
256.32	2	Con	PC50	0.5575	1
259.92	2	Con	MC	0.492	1
265.92	2	Con	MC	0.4935	1
270.72	2	Con	MC	0.5295	1
275.52	2	InCon	PC50	0.6805	1
280.32	2	InCon	MC	0.7105	1
285.12	2	InCon	PC50	0.7255	1
291.12	2	Con	MC	0.611	1
297.12	2	InCon	MC	0.8925	1
303.12	2	Con	MC	0.7115	1
307.92	2	Con	PC50	0.56	1
313.92	2	Con	MC	0.5765	1
317.52	2	Con	MC	0.584	1
321.12	2	Con	PC50	0.532	1
325.919	2	Con	MC	0.59	1
329.519	2	InCon	MC	1.001	1
335.519	2	Con	MC	0.778	1
340.319	2	Con	PC50	0.826	1
343.919	2	Con	PC50	0.577	1
348.719	2	Con	MC	0.6675	1
354.719	2	Con	MC	0.756	1
358.319	2	Con	MC	0.5705	1
361.919	2	Con	PC50	0.976	1
365.519	2	Con	MC	0.481	1
370.319	2	Con	MC	0.4355	1
376.319	2	InCon	MC	0.517	0
381.119	2	InCon	PC50	0.785	1
387.119	2	InCon	MC	0.7925	1
390.719	2	InCon	PC50	0.759	1
395.518	2	InCon	PC50	0.747	1
400.318	2	InCon	MC	0.7535	1
436.318	2	Con	MC	0.804	1
442.318	2	Con	MC	0.6475	1
448.318	2	Con	MC	0.5115	1
451.918	2	InCon	MC	0.989	1
455.518	2	InCon	MC	0.7515	1
460.318	2	Con	MC	0.7915	1
465.117	2	Con	MC	1.041	1
471.117	2	Con	PC50	0.735	1
475.917	2	InCon	MC	0.692	1
481.917	2	InCon	PC50	0.757	1
485.517	2	Con	MC	0.625	1
489.117	2	Con	MC	0.5645	1
493.917	2	Con	MC	0.4875	1
498.717	2	InCon	MC	0.6235	1
504.717	2	InCon	PC50	0.811	1
509.517	2	Con	MC	1.243	1
513.117	2	Con	PC50	0.6225	1
519.117	2	InCon	MC	0.613	1
522.717	2	Con	PC50	0.75	1
526.317	2	InCon	PC50	0.676	1
529.917	2	Con	MC	0.5885	1
535.916	2	Con	MC	0.5755	1
540.716	2	InCon	MC	0.6145	1
545.516	2	Con	PC50	0.5765	1
551.516	2	Con	MC	0.6225	1
555.116	2	Con	MC	0.627	1
561.116	2	Con	MC	0.593	1
565.916	2	Con	MC	0.705	1
570.716	2	InCon	PC50	0.7735	1
576.716	2	Con	MC	0.59	1
581.516	2	InCon	PC50	0.5995	1
587.516	2	Con	MC	0.6085	1
591.116	2	Con	MC	0.757	1
595.916	2	Con	PC50	0.7905	1
601.915	2	InCon	PC50	0.6775	1
605.515	2	Con	PC50	1.0145	1
