onset	duration	trial_type	response_time	response_button	response_accuracy
30.614	5.3	BY	0.487	1	1
37.814	5.3	AX	0.273	2	1
45.014	5.3	BY	0.537	1	1
53.414	5.3	AX	0.328	2	1
63.014	5.3	AX	0.296	2	1
70.213	5.3	AX	0.287	2	1
78.613	5.3	Ang	n/a	n/a	1
87.013	5.3	Bng	n/a	n/a	1
94.213	5.3	AY	0.533	1	1
103.813	5.3	AX	0.437	2	1
113.413	5.3	BX	0.988	1	1
123.013	5.3	BY	0.406	1	1
131.413	5.3	Bng	0.351	1	0
139.812	5.3	AX	0.3	2	1
147.012	5.3	AX	0.571	2	1
156.612	5.3	BY	0.565	1	1
166.212	5.3	AX	0.484	2	1
175.812	5.3	BY	0.391	1	1
183.012	5.3	BY	0.461	1	1
191.412	5.3	AY	0.584	1	1
198.612	5.3	BX	0.858	2	0
208.212	5.3	BY	0.308	1	1
215.411	5.3	Ang	n/a	n/a	1
223.811	5.3	BY	0.587	1	1
262.211	5.3	BY	0.376	1	1
271.811	5.3	AY	0.515	1	1
280.21	5.3	AX	0.371	2	1
287.41	5.3	BY	0.364	1	1
297.01	5.3	BY	0.621	1	1
305.41	5.3	BY	n/a	n/a	0
312.61	5.3	BX	0.555	2	0
322.21	5.3	Bng	n/a	n/a	1
329.41	5.3	BY	0.43	1	1
339.01	5.3	BY	0.353	1	1
347.409	5.3	AX	0.351	2	1
354.609	5.3	BX	0.635	1	1
363.009	5.3	BY	0.48	1	1
372.609	5.3	Bng	n/a	n/a	1
379.809	5.3	AX	0.602	2	1
389.409	5.3	AX	0.357	2	1
399.009	5.3	Ang	n/a	n/a	1
407.409	5.3	AX	0.365	2	1
414.609	5.3	AX	0.362	2	1
424.208	5.3	Ang	n/a	n/a	1
431.408	5.3	BY	1.338	1	1
439.808	5.3	AX	0.578	2	1
447.008	5.3	AX	0.346	2	1
455.408	5.3	AY	0.656	1	1
493.807	5.3	Ang	n/a	n/a	1
503.407	5.3	Bng	n/a	n/a	1
513.007	5.3	BX	0.413	1	1
521.407	5.3	AX	0.324	2	1
528.607	5.3	BY	0.661	1	1
535.807	5.3	AX	0.512	2	1
543.007	5.3	BY	0.369	1	1
552.607	5.3	Bng	0.917	1	0
559.806	5.3	Ang	n/a	n/a	1
568.206	5.3	AY	0.492	1	1
576.606	5.3	AX	0.266	2	1
585.006	5.3	AX	0.355	2	1
594.606	5.3	BY	0.625	1	1
601.806	5.3	AX	0.377	2	1
611.406	5.3	BY	0.416	1	1
618.606	5.3	BY	0.384	1	1
627.019	5.3	BY	0.452	1	1
635.419	5.3	AX	0.712	1	0
645.019	5.3	BY	0.361	1	1
654.618	5.3	BY	0.269	1	1
663.018	5.3	AY	0.487	1	1
670.218	5.3	AX	0.334	2	1
677.418	5.3	AX	0.715	2	1
685.818	5.3	BX	0.306	1	1
