csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3442.6126279903333	2816.2825052098083	4018.52717598536	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0312333	0.13456	0.250064	-0.00119034	0.000551797	0.000753511
3374.523871516685	2812.9103554359	3991.4063108691994	1.162128	28.745607	0.11294769999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0436942	0.183544	0.213733	-0.00114424	0.000690839	0.000871805
3339.8160672466693	2812.5075827818364	3969.219398495401	1.25798	31.116541	0.10648245	0.0352322011	0.0696070748	-0.0260141077	-0.007502584200000001	0.0088176894	-0.0859331235	-0.0040569056	-0.0789884238	0.0371305829	-0.0760764525	0.026451384100000003	-0.0588723816	0.055555392300000006	0.0555549027	0.0555540865	0.05555294400000001	0.055551475	0.0555496796	0.05554755769999999	0.0555451095	0.0555423348	0.0555392338	0.05553580650000001	0.0	0.0	0.043887	0.133518	0.254141	-0.00107635	0.000615391	0.00104558
3333.8495216294127	2812.456507781449	3958.757800368499	1.431592	35.410877	0.2640256	-0.0029152863	0.061515174000000006	-0.059139826900000005	0.04268658980000001	0.0048041447	-0.1044259014	0.0289705452	-0.0734282906	0.0521690881	-0.0825649812	0.0402830432	-0.013084191200000001	0.0555540865	0.0555496796	0.0555423348	0.0555320528	0.055518833899999995	0.055502679000000006	0.0554835888	0.055461564299999995	0.055436606799999996	0.0554087176	0.055377898099999996	0.0	0.0	0.026741	0.0769786	0.412259	-0.00149742	0.000441526	0.000996071
3322.364432658985	2805.023038513636	3943.489721016066	1.142003	28.247807	0.06581600000000001	-0.0665165686	0.0326177367	-0.021956641800000003	0.0771956426	0.048776493600000005	-0.0683448789	0.054814081900000006	-0.0561699763	-0.0136327725	-0.031841253199999996	0.030877682099999998	0.0117655964	0.055551475	0.0555392338	0.055518833899999995	0.0554902783	0.05545357099999999	0.0554087176	0.0553557246	0.055294599800000004	0.0552253521	0.0551479918	0.055062530199999994	0.0	0.0	0.0215706	0.099483	0.426232	-0.00176655	0.000240181	0.00100896
3312.9360963508807	2801.9379713761327	3942.7278079301705	1.252736	30.986837	0.1564979	-0.030543863100000002	0.0039276976	0.0390517448	0.061657957699999995	0.0800087706	0.0037615070000000003	0.0094092515	-0.041341415699999995	-0.08900734119999999	0.0196818502	0.011800692199999999	0.026489064500000003	0.05554755769999999	0.0555235665	0.0554835888	0.055427636100000004	0.0553557246	0.0552678749	0.0551641124	0.055044466900000005	0.054908972800000004	0.0547576692	0.0545905997	0.0	0.0	0.0263305	0.234142	0.421066	-0.0016956199999999997	0.000306871	0.0011096
3299.575863883356	2795.0394184714396	3937.545524632427	1.162341	28.750889	0.12198614999999997	0.0401435121	-0.0100899174	0.0514469838	0.0007164113	0.0600342008	0.0004533524	-0.0533215261	-0.0015554863000000001	-0.0692340211	0.017274203000000002	-0.0038151034000000004	-0.0174146191	0.0555423348	0.055502679000000006	0.055436606799999996	0.0553441499	0.0552253521	0.055080270099999995	0.054908972800000004	0.0547115418	0.0544880711	0.0542386671	0.0539634483	0.0	0.0	0.0269274	0.310256	0.4034	-0.00123505	0.000390036	0.0011180500000000002
3285.5086587708142	2790.006131436604	3930.2679690558143	1.04413	25.826902	0.13105764999999994	0.0523716463	-0.0189508809	0.0008085834	-0.0447120747	0.0093602003	-0.029898729900000004	-0.048857169000000006	0.0226134975	0.0074860384	0.0161028126	-0.022481175899999997	-0.0527270517	0.05553580650000001	0.0554765733	0.055377898099999996	0.055239851	0.055062530199999994	0.0548460618	0.0545905997	0.0542963255	0.0539634483	0.053592205	0.053182859299999996	0.0	0.0	0.0319008	0.211837	0.391081	-0.00102011	0.000445571	0.0011545
3272.3841388347246	2790.812876493061	3927.5046532783895	1.061703	26.261557	0.16598005	0.0472635121	-0.0397529781	-0.056201555599999994	0.0051080216	-0.0205892703	-0.0246918404	-0.0303173253	0.040490393900000005	0.060656082	0.0366641037	0.022409617799999997	-0.0187136106	0.055527972800000006	0.0554452518	0.0553074749	0.0551147787	0.0548673546	0.0545654484	0.054209359699999994	0.05379944230000001	0.053336102999999996	0.0528198021	0.052251052199999995	0.0	0.0	0.0279158	0.135369	0.414373	-0.00179882	-0.0	0.00113408
3276.2922822967853	2793.4110172006945	3926.7568735806103	1.115126	27.582993	0.16116429999999998	0.007811896800000001	-0.0364864369	0.0068167239	0.0377462217	-0.0712884433	-0.0134154424	0.0026724457	0.0750819845	0.0085233485	-0.007876770200000001	0.0158122562	0.0317627006	0.055518833899999995	0.0554087176	0.0552253521	0.0549689799	0.054639939900000004	0.0542386671	0.0537656919	0.0532216396	0.052607229400000004	0.0519232736	0.0511706764	0.0	0.0	0.0264358	0.0587775	0.402972	-0.000920619	0.000348048	0.000926493
