csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3099.22338915209	2986.995965250901	3900.1053059763312	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0257828	0.0392548	0.226739	-0.000815782	0.00062982	0.000253977
3063.2446983951318	2992.626526982869	3876.6493588206786	1.309844	41.180809	0.11846614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0151066	0.0253697	0.189582	-0.000451322	6.95052e-05	0.000464159
3027.199422787237	2995.066122962747	3856.5866700827587	1.230083	38.673157	0.17137149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0210454	0.139844	0.15749	-0.000662336	0.000200409	0.000428749
3027.629549857559	2998.5566447164333	3846.4642478707287	1.254058	39.426926	0.25249447	-0.0453189933	0.077433847	0.024540766000000002	0.037448424300000005	-0.0157706679	-0.010059686600000001	-0.030280245299999998	0.0701420768	-0.0406783219	0.0361582425	-0.0358042744	0.033204836200000004	0.0574009656	0.057400389	0.057399427999999995	0.0573980826	0.0573963529	0.0573942387	0.0573917403	0.0573888574	0.057385590300000004	0.0573819389	0.0	0.0	0.0	0.0214372	0.00665158	0.24168	-0.000190564	0.000278906	0.000284613
3022.7612934707367	3001.2759585521053	3839.553971027831	1.001484	31.486122	0.10049947	0.0346533504	0.062432002599999994	0.0457784482	0.016270231200000002	0.0336042466	-0.0429690115	-0.0486426929	-0.016307316999999998	-0.0267367939	-0.0348562254	0.0389482507	0.0413877437	0.057399427999999995	0.0573942387	0.057385590300000004	0.057373483200000006	0.0573579183	0.0573388963	0.057316418499999994	0.0572904863	0.0572611011	0.057228264800000005	0.0	0.0	0.0	0.0274849	0.0363352	0.214695	-0.0007596979999999998	0.000335672	0.000414376
3011.105624536415	2995.390476646593	3833.5219912668617	1.1946850000000002	37.560257	0.15154435	-0.0169559031	-0.0271140275	-0.049347308099999994	0.043547296900000004	0.0678601704	0.0294477859	0.0396078319	-0.0156488363	0.053154001500000006	0.0026112562	0.042304636900000005	0.08035002990000001	0.0573963529	0.0573819389	0.0573579183	0.057324295	0.057281074800000005	0.057228264800000005	0.0571658739	0.0570939125	0.0570123927	0.0569213282	0.0	0.0	0.0	0.0299381	0.130403	0.183462	-0.0011381	0.000412262	0.000435191
3006.4810207481755	2997.7408009703668	3832.462413569173	1.170094	36.787159	0.1746534	-0.051451131500000004	-0.0101440395	0.041927567799999996	0.0006285174	-0.0166259018	0.017102409199999998	0.0288799146	0.0450839609	-0.037400912599999996	0.0101337607	-0.0631171185	0.0111658711	0.0573917403	0.057363490700000005	0.057316418499999994	0.057250539	0.0571658739	0.0570624509	0.056940304000000004	0.056799473200000006	0.056640004800000004	0.056461950999999996	0.0	0.0	0.0	0.02223	0.0342027	0.218348	-0.000742542	0.000271938	0.000253893
3011.061173153933	2999.4935011518846	3834.854048443732	1.114657	35.044224	0.06562471000000003	0.0599626067	0.0252168283	-0.0386982763	-0.017963724099999998	-0.0216820377	-0.044197310499999996	-0.051976170099999996	-0.0360646857	0.0353231145	0.0191573273	-0.025565554900000002	-0.035432382000000005	0.057385590300000004	0.0573388963	0.0572611011	0.0571522469	0.0570123927	0.056841614500000005	0.056640004800000004	0.0564076729	0.056144745	0.0558513636	0.0	0.0	0.0	0.0186827	0.00752306	0.221699	-0.000384371	0.000356028	5.52186e-05
3000.7108255217854	2998.8532249961577	3828.282894766559	1.175984	36.972332	0.16500996	-0.0475020894	-0.0216272521	-0.0308059698	-0.029518444900000003	0.0293632318	-0.0611461176	0.0287083895	0.0186231079	0.0334532906	-0.0342188359	0.0525812959	-0.023704963399999997	0.057377903200000004	0.0573081582	0.057191979299999994	0.057029460700000006	0.0568207341	0.056565968499999994	0.0562653704	0.055919183399999996	0.0555276879	0.0550912011	0.0	0.0	0.0	0.0329232	0.0682755	0.191596	-0.00118086	0.00048233	0.000330708
3002.871420934199	2992.021959489584	3828.0709840146365	1.19318	37.512962	0.11186165	0.020994698500000002	-0.016334315800000002	0.0729884016	-0.044475418899999994	0.0290599394	0.020977151099999997	-0.0117662953	-0.0074775193999999994	-0.0570443029	-0.0302895433	0.0160944372	0.0162917801	0.0573686791	0.0572712797	0.057109069900000003	0.0568822332	0.0565910263	0.0562357788	0.0558168926	0.0553348418	0.054790172000000005	0.0541834994	0.0	0.0	0.0	0.0278689	0.0236394	0.220833	-0.000683346	0.000426915	0.000224952
