onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.729	2	InCon	MC	0.89	1
35.528	2	Con	MC	0.8365	1
41.527	2	InCon	PC50	0.975	1
46.326	2	InCon	PC50	0.7995	1
51.126	2	Con	PC50	0.695	1
57.125	2	Con	MC	0.7795	1
60.724	2	InCon	MC	0.929	1
64.323	2	Con	MC	0.6905	1
70.323	2	Con	MC	0.831	1
75.122	2	Con	MC	0.735	1
78.721	2	Con	MC	0.709	1
84.72	2	InCon	MC	0.758	1
88.32	2	Con	MC	0.998	1
91.919	2	Con	PC50	0.6555	1
95.519	2	Con	MC	0.693	1
101.518	2	InCon	PC50	0.763	1
107.517	2	InCon	PC50	0.938	1
112.316	2	Con	MC	0.693	1
117.115	2	Con	PC50	0.7055	1
120.715	2	Con	PC50	0.6745	1
124.314	2	Con	PC50	0.64	1
129.13	2	Con	MC	0.892	1
133.929	2	InCon	MC	1.0835	1
139.928	2	Con	MC	1.086	1
145.927	2	Con	MC	0.9295	1
150.726	2	Con	MC	0.912	1
156.725	2	InCon	MC	0.869	1
161.525	2	Con	MC	0.7585	1
165.124	2	Con	MC	0.84	1
169.923	2	InCon	PC50	1.039	1
173.523	2	Con	MC	0.8475	1
177.122	2	InCon	PC50	1.021	1
181.921	2	Con	MC	0.8525	1
187.921	2	Con	PC50	0.9235	1
193.92	2	Con	MC	0.8945	1
199.919	2	InCon	MC	1.0075	1
233.53	2	Con	MC	1.2025	1
239.529	2	Con	MC	0.803	1
243.128	2	Con	MC	0.776	1
249.127	2	InCon	PC50	0.7465	1
252.727	2	Con	MC	0.667	1
257.526	2	Con	MC	0.74	1
261.126	2	Con	PC50	0.67	1
265.925	2	InCon	MC	0.8515	1
271.924	2	Con	PC50	0.974	1
276.723	2	InCon	MC	1.0105	1
281.522	2	Con	MC	1.0105	1
285.122	2	Con	PC50	0.6485	1
291.121	2	Con	PC50	0.7035	1
297.12	2	InCon	PC50	0.845	1
301.919	2	Con	MC	1.007	1
305.519	2	Con	MC	0.7755	1
311.518	2	Con	MC	0.624	1
317.517	2	InCon	MC	1.0635	1
321.116	2	Con	MC	1.094	1
325.915	2	InCon	MC	0.9165	1
329.515	2	Con	MC	0.9	unintelligible
335.514	2	InCon	PC50	1.059	1
340.33	2	InCon	MC	0.9655	1
343.929	2	Con	MC	0.8405	1
348.728	2	Con	MC	1.0795	1
352.328	2	InCon	PC50	0.9945	1
355.927	2	InCon	MC	0.961	1
361.926	2	Con	MC	0.9645	1
365.526	2	InCon	PC50	0.842	1
369.125	2	InCon	PC50	0.7765	1
375.124	2	Con	MC	1.08	1
379.923	2	Con	PC50	0.8815	1
385.922	2	Con	PC50	1.082	1
390.722	2	Con	MC	1.0865	1
396.721	2	Con	MC	1.4115	1
401.52	2	Con	MC	0.863	1
436.314	2	Con	PC50	0.754	1
442.314	2	Con	PC50	0.8205	1
448.329	2	Con	MC	0.8795	1
453.128	2	InCon	PC50	0.9155	1
456.728	2	Con	MC	0.7695	1
461.527	2	Con	PC50	0.972	1
467.526	2	Con	PC50	0.921	1
471.126	2	InCon	PC50	1.07	1
475.925	2	Con	MC	0.748	1
479.524	2	Con	MC	1.0425	1
484.324	2	InCon	PC50	0.772	1
490.323	2	Con	MC	0.7685	1
493.922	2	Con	MC	0.758	1
498.721	2	Con	PC50	0.663	1
502.321	2	InCon	MC	0.8185	1
508.32	2	InCon	MC	0.8525	1
513.119	2	Con	PC50	0.8155	1
519.118	2	InCon	MC	0.933	1
525.117	2	Con	MC	0.9445	1
529.916	2	InCon	MC	1.0025	1
533.516	2	Con	MC	0.825	1
538.315	2	Con	MC	0.8535	1
541.914	2	Con	MC	0.7585	1
545.514	2	Con	MC	0.6875	1
551.53	2	InCon	MC	0.8775	1
556.329	2	Con	MC	0.9325	1
559.928	2	Con	MC	0.7475	1
565.927	2	InCon	PC50	1.005	1
570.726	2	InCon	PC50	1.0175	1
575.526	2	Con	MC	0.9505	1
581.525	2	Con	MC	0.8825	1
585.124	2	InCon	MC	0.922	1
588.724	2	InCon	PC50	0.9275	1
594.723	2	Con	MC	0.766	1
600.722	2	Con	MC	1.2575	1
604.321	2	Con	MC	0.9745	1
