csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3436.2251628290223	3097.4218743930687	3868.1196765539626	n/a	n/a	n/a	-0.08751120130000001	-0.0444674977	0.0366576661	-0.0531924829	0.08105659280000001	0.024931041	-0.046767602699999994	0.0630164886	-0.0229347842	0.0828847407	-0.0077558170999999995	0.012106303600000002	0.05546985769999999	0.0554693717	0.055468561900000005	0.055467428099999994	0.0554659704	0.0554641887	0.055462083200000005	0.0554596537	0.0554569004	0.0554538232	0.0554504221	0.0236063	0.116843	0.0472598	-0.000483297	0.000843829	0.000778736
3382.0921538380812	3090.080464079577	3849.833838350544	1.067735	30.859379	0.15635035000000003	-0.0744377608	-0.044925491	-0.0188840993	0.0011739263000000002	-0.047214680099999996	0.0144639999	-0.0499573854	0.010213491	-0.0029062229	0.0705900715	0.0061981397	-0.0193584	0.055468561900000005	0.0554641887	0.0554569004	0.0554466972	0.05543357980000001	0.0554175488	0.0553986051	0.0553767496	0.05535198349999999	0.055324308200000005	0.055293725	0.0164235	0.166691	0.0838281	0.00039747	0.000586864	0.000896029
3378.699364957825	3094.5583891877723	3843.9443037422557	1.040695	30.077868	0.23886803	-0.0793559207	-0.07618295309999999	0.024609935299999997	-0.0625832334	-0.0024420545	-0.032461411600000004	-0.0455530817	0.0745007826	-0.0155713627	0.0858171304	0.0195261472	-0.0427616926	0.0554659704	0.0554538232	0.05543357980000001	0.0554052432	0.055368817599999995	0.055324308200000005	0.0552717215	0.0552110653	0.0551423484	0.055065580700000005	0.054980773600000005	0.00949767	0.0372459	0.105906	0.00136394	0.000194031	0.00114511
3357.62023987948	3088.9256608234587	3850.3616972959053	1.093711	31.610142	0.2754998	-0.0739376192	-0.028538686299999998	-0.043404518499999996	0.043221316100000004	-0.0056902252	0.0389676192	-0.06576130570000001	-0.0187230103	-0.0083959037	0.0360280025	-0.0123930672	0.0442562429	0.055462083200000005	0.055438275999999995	0.0553986051	0.0553430816	0.0552717215	0.055184545300000006	0.0550815778	0.054962848499999994	0.054828391399999996	0.054678245099999995	0.05451245230000001	0.00813792	0.219516	0.064387	0.0008194609999999998	0.000296853	0.000785392
3369.439595293245	3090.006513382973	3855.566423130823	1.021297	29.517233	0.19741657	-0.0408113394	-0.0187965985	-0.010456626600000001	-0.052519122	-0.028357194199999998	-0.0072909841	-0.0301442079	0.0055692776	0.0378167422	0.037619261099999995	-0.0090936475	-0.0449821425	0.0554569004	0.0554175488	0.05535198349999999	0.0552602356	0.0551423484	0.054998377599999995	0.054828391399999996	0.0546324703	0.0544107068	0.0541632058	0.053890084500000004	0.008236139999999998	0.104279	0.126429	0.000630114	0.000508293	0.000785392
3367.1219216118184	3096.5454383932747	3860.3777729865615	0.928438	26.83345	0.11860521	-0.06529925339999999	-0.0291983944	-0.0018108474	0.050155736900000004	0.0293957123	0.024896762000000003	-0.0514762572	0.036327859	0.0003815306	0.0054182592	0.0089929897	0.0747747946	0.0554504221	0.055391643399999996	0.055293725	0.055156736100000006	0.054980773600000005	0.0547659617	0.05451245230000001	0.0542204244	0.053890084500000004	0.0535216659	0.0531154289	0.0157492	0.128031	0.0628474	0.000602759	0.000648651	0.00109285
3366.838538903873	3090.772023337861	3858.135696762199	0.994445	28.741179	0.12841995000000003	-0.039012253399999995	0.0076883911	-0.034716362599999995	-0.0308348611	-0.06427403400000001	0.021212765699999997	-0.0364484542	-0.0183550431	0.0625365524	0.0045431353999999995	-0.0001399724	-0.048359141200000004	0.0554426485	0.0553605622	0.0552238417	0.0550326219	0.054787091600000004	0.0544874931	0.054134121900000005	0.053727327000000005	0.0532675096	0.0527551236	0.052190674699999995	0.00867525	0.161552	0.113059	0.000232964	0.000855095	0.000916821
3377.6001700324346	3098.9228330440637	3859.910142986189	1.097644	31.723812	0.17678469	-0.0276378862	-0.051357716399999996	0.008094866	0.031685244	0.0624773301	0.0280872833	-0.0120307443	0.0681505664	0.0010910932	0.0029155212	-0.0072039244	0.0676008006	0.05543357980000001	0.055324308200000005	0.0551423484	0.0548879394	0.054561415499999995	0.0541632058	0.0536938334	0.0531539149	0.052544159900000005	0.0518653693	0.0511184351	0.00234826	0.0612231	0.150057	0.000795997	0.000778204	0.000894129
3370.198329640324	3091.491990485695	3860.1448363920067	1.219146	35.235432	0.25865971	-0.048604223700000004	0.0093046609	-0.0230279617	0.0222506671	-0.06712069059999999	0.0118528924	-0.0586210338	-0.0305327162	0.0068501611	-0.0179518923	-0.013216629799999999	-0.013124866899999999	0.055423216100000006	0.0552828847	0.0550492621	0.0547227426	0.0543038771	0.0537933726	0.0531920905	0.0525010456	0.0517214039	0.0508544811	0.049901740099999994	0.00236192	0.237964	0.0848033	0.0007755509999999998	0.00098205	0.000785392
3379.559100380199	3094.646168063416	3861.1750363986043	1.154867	33.37764	0.23653173	0.0060237218	-0.0039469197999999995	-0.009605667	-0.0523126407	0.07217716019999999	0.022750351600000003	0.0040608363	0.0142987227	0.0491949241	0.0066404233	-0.0190163509	0.0389977142	0.055411557800000004	0.0552362956	0.0549446024	0.054537093200000004	0.0540146268	0.0533783045	0.052629467699999995	0.0517696948	0.050800798	0.04972481980000001	0.0485440281	0.00264825	0.11602	0.185341	0.000780978	0.00111074	0.000926549
