onset	duration	trial_type	trial_length	response_time	response_button	response_accuracy
30.827	10.4	NP	5	1.2	2	1
44.025	10.4	NP	5	0.827	2	1
56.023	10.4	NN	5	0.683	1	1
70.421	10.4	NN	6	0.856	1	1
82.419	10.4	NN	8	0.722	1	1
96.816	10.4	NP	5	0.939	2	1
110.014	10.4	RN	5	0.869	2	0
124.412	10.4	NN	5	1.149	1	1
136.427	10.4	NN	7	1.077	1	1
149.625	10.4	NP	6	0.997	2	1
164.022	10.4	NP	8	1.099	2	1
177.22	10.4	NN	8	0.966	1	1
189.218	10.4	NP	7	1.395	2	1
201.217	10.4	NP	8	0.999	2	1
215.614	10.4	RN	7	0.785	2	0
258.824	10.4	NP	5	0.738	2	1
273.222	10.4	NN	8	0.969	1	1
287.62	10.4	RN	8	0.99	1	1
299.618	10.4	NP	5	0.906	2	1
314.015	10.4	RN	5	1.018	1	1
327.213	10.4	NN	6	0.774	1	1
339.211	10.4	NP	8	0.839	2	1
352.426	10.4	NN	7	0.791	2	0
364.424	10.4	NN	5	0.66	1	1
378.822	10.4	NP	8	0.961	2	1
393.22	10.4	NP	5	0.872	2	1
405.218	10.4	NP	7	0.811	2	1
418.416	10.4	NN	5	0.754	1	1
431.614	10.4	NN	8	1.005	1	1
443.612	10.4	NP	7	1.059	2	1
486.821	10.4	NN	7	0.923	1	1
501.219	10.4	NP	7	0.867	2	1
513.217	10.4	NP	6	0.982	1	0
527.615	10.4	NN	7	1.216	1	1
542.013	10.4	NP	8	0.782	2	1
554.011	10.4	NP	8	0.835	2	1
567.225	10.4	NP	5	0.883	2	1
581.623	10.4	NN	8	1.15	1	1
593.621	10.4	NN	5	0.838	1	1
606.819	10.4	NP	5	0.69	2	1
618.817	10.4	RN	5	1.586	2	0
633.215	10.4	NP	5	1.216	2	1
646.413	10.4	NN	6	0.913	1	1
659.611	10.4	NP	8	1.169	2	1
672.825	10.4	NN	5	0.97	1	1
