onset	duration	trial_type	trial_length	response_time	response_button	response_accuracy
30.814	10.4	NP	5	1.291	1	0
42.812	10.4	NN	8	1.673	1	1
57.21	10.4	NN	8	1.075	2	0
71.608	10.4	NP	5	1.592	2	1
86.006	10.4	NN	6	0.801	1	1
98.004	10.4	NP	8	1.09	2	1
111.202	10.4	NN	5	0.908	1	1
123.216	10.4	NP	7	1.157	2	1
135.214	10.4	NN	5	1.384	1	1
147.213	10.4	NP	5	0.907	2	1
161.61	10.4	NP	7	1.676	1	0
174.808	10.4	NP	8	0.963	2	1
189.206	10.4	NN	7	1.505	1	1
202.404	10.4	NP	6	1.06	2	1
215.602	10.4	RN	5	1.347	1	1
258.812	10.4	NN	6	1.118	1	1
273.209	10.4	NN	8	1.484	1	1
285.207	10.4	NP	7	0.937	2	1
298.405	10.4	NP	7	0.989	2	1
310.403	10.4	NP	8	1.083	2	1
323.601	10.4	NP	5	1.349	2	1
338.016	10.4	NN	7	1.121	1	1
351.214	10.4	NP	5	0.895	2	1
365.611	10.4	NN	8	0.933	1	1
377.61	10.4	RN	5	0.952	1	1
390.807	10.4	NN	5	0.916	1	1
405.205	10.4	NP	8	1.07	2	1
417.203	10.4	NP	8	0.996	2	1
431.601	10.4	NP	5	1.143	2	1
443.616	10.4	NN	5	1.049	1	1
486.809	10.4	NN	5	0.9	1	1
501.207	10.4	NP	5	0.897	2	1
514.405	10.4	NP	8	1.616	2	1
526.403	10.4	RN	5	1.291	1	1
540.817	10.4	NN	8	1.468	2	0
555.215	10.4	NP	7	1.057	2	1
567.213	10.4	NP	8	0.883	2	1
581.611	10.4	NN	5	0.872	1	1
594.809	10.4	NP	6	1.289	2	1
606.807	10.4	RN	8	0.794	2	0
618.805	10.4	NP	5	1.222	2	1
632.003	10.4	NN	8	1.101	1	1
646.417	10.4	NP	5	0.934	2	1
659.615	10.4	NN	7	1.587	1	1
672.813	10.4	NN	7	0.875	1	1
