onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.712	2	Con	MC	0.7635	1
36.712	2	Con	MC	0.5445	1
41.511	2	Con	PC50	0.633	1
45.111	2	Con	MC	0.6085	1
48.711	2	InCon	PC50	0.919	1
54.724	2	Con	PC50	0.684	1
59.523	2	Con	MC	0.5455	1
64.323	2	Con	MC	0.602	1
69.123	2	InCon	MC	0.8265	1
72.722	2	Con	PC50	0.9315	1
78.722	2	Con	MC	0.6445	1
82.322	2	Con	MC	0.494	1
88.321	2	InCon	PC50	0.864	1
94.321	2	InCon	PC50	0.876	1
99.12	2	Con	PC50	0.689	1
103.92	2	InCon	MC	0.878	1
109.92	2	Con	MC	0.826	1
113.519	2	Con	MC	0.755	1
117.119	2	InCon	MC	0.749	1
123.119	2	InCon	PC50	0.7945	1
126.718	2	Con	MC	0.5765	1
131.518	2	Con	PC50	0.6585	1
135.118	2	Con	MC	0.5605	1
139.917	2	Con	MC	0.6945	1
145.917	2	Con	PC50	0.797	1
151.916	2	Con	MC	0.7915	1
156.716	2	InCon	PC50	0.8425	1
160.316	2	InCon	MC	0.7085	1
165.115	2	InCon	MC	0.721	1
168.715	2	Con	MC	0.8145	1
174.715	2	Con	MC	0.6945	1
180.714	2	InCon	PC50	0.752	1
185.514	2	Con	MC	0.664	1
189.114	2	Con	MC	0.653	1
195.113	2	Con	MC	0.6075	1
199.913	2	InCon	MC	0.924	1
233.524	2	Con	MC	0.7535	1
238.323	2	InCon	PC50	0.832	1
241.923	2	InCon	MC	0.7955	1
245.523	2	Con	PC50	0.6855	1
251.522	2	Con	MC	0.678	1
255.122	2	Con	MC	0.637	1
259.922	2	Con	PC50	0.656	1
265.921	2	InCon	MC	0.7685	1
270.721	2	Con	MC	0.6885	1
276.72	2	Con	MC	0.671	1
282.72	2	Con	PC50	0.7015	1
286.319	2	Con	MC	0.6535	1
291.119	2	Con	MC	0.489	1
295.919	2	Con	PC50	0.567	1
300.718	2	Con	MC	0.6605	1
306.718	2	InCon	PC50	0.8315	1
311.518	2	Con	PC50	0.8015	1
315.117	2	Con	MC	0.759	1
319.917	2	Con	MC	0.605	1
325.916	2	Con	MC	0.6485	1
331.916	2	Con	MC	0.7695	1
335.516	2	InCon	MC	0.6945	1
339.115	2	Con	MC	0.9035	1
345.115	2	InCon	PC50	0.71	1
348.715	2	Con	PC50	0.6425	1
354.714	2	InCon	PC50	0.768	1
358.314	2	InCon	PC50	0.8515	1
363.114	2	Con	MC	0.725	1
369.113	2	InCon	PC50	0.7795	1
375.113	2	Con	MC	0.7785	1
378.712	2	InCon	MC	0.6255	1
383.512	2	Con	MC	0.5475	1
388.312	2	Con	MC	0.547	1
394.311	2	Con	MC	0.665	1
397.911	2	InCon	MC	0.8025	1
402.711	2	InCon	MC	0.783	1
436.321	2	Con	MC	0.743	1
441.121	2	Con	MC	0.5345	1
444.721	2	Con	PC50	0.709	1
449.52	2	InCon	MC	0.835	1
455.52	2	InCon	PC50	0.7625	1
461.52	2	InCon	PC50	0.821	1
466.319	2	Con	MC	0.639	1
472.319	2	Con	MC	0.5805	1
478.318	2	InCon	PC50	0.8575	1
481.918	2	InCon	MC	0.802	1
485.518	2	Con	MC	0.6845	1
490.317	2	Con	MC	0.708	1
493.917	2	Con	MC	0.6075	1
498.717	2	InCon	MC	0.6335	1
503.516	2	InCon	MC	0.625	1
507.116	2	Con	MC	0.707	1
511.916	2	Con	PC50	0.663	1
517.915	2	Con	MC	0.7085	1
522.715	2	InCon	MC	0.7105	1
528.714	2	Con	MC	0.7095	1
532.314	2	Con	MC	0.5285	1
535.914	2	Con	PC50	0.585	1
541.913	2	Con	MC	0.6285	1
547.913	2	Con	PC50	0.6325	1
551.513	2	Con	MC	0.5425	1
557.512	2	Con	MC	0.791	1
561.112	2	InCon	PC50	0.988	1
565.912	2	Con	PC50	0.6545	1
571.911	2	InCon	PC50	0.677	1
575.511	2	Con	MC	0.8215	1
581.524	2	InCon	PC50	0.757	1
586.323	2	Con	MC	0.877	1
589.923	2	InCon	MC	0.894	1
595.923	2	Con	MC	0.8915	1
599.522	2	Con	MC	0.7955	1
604.322	2	Con	PC50	0.6435	1
