onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.121	8.5	Congruent	AttendNumber	n/a	0.835	2	1
41.92	8.5	Incongruent	AttendLetter	switch	0.684	1	1
52.719	8.5	Congruent	AttendLetter	repeat	1.258	2	1
64.718	8.5	Congruent	AttendLetter	repeat	0.562	1	1
75.517	8.5	Congruent	AttendNumber	switch	0.63	2	1
88.716	8.5	Incongruent	AttendLetter	switch	0.812	2	1
101.915	8.5	Congruent	AttendLetter	repeat	0.639	2	1
115.114	8.5	Incongruent	AttendLetter	repeat	0.626	2	1
127.113	8.5	Congruent	AttendNumber	switch	0.648	1	1
139.113	8.5	Congruent	AttendNumber	repeat	0.918	1	1
149.912	8.5	Congruent	AttendNumber	repeat	0.732	1	1
163.111	8.5	Incongruent	AttendNumber	repeat	1.235	2	1
175.123	8.5	Congruent	AttendNumber	repeat	0.71	2	1
188.322	8.5	Congruent	AttendLetter	switch	0.512	1	1
199.121	8.5	Congruent	AttendLetter	repeat	1.224	1	1
209.92	8.5	Congruent	AttendLetter	repeat	0.795	2	1
223.119	8.5	Incongruent	AttendNumber	switch	0.722	2	1
235.119	8.5	Incongruent	AttendNumber	repeat	1.337	1	1
277.115	8.5	Congruent	AttendNumber	n/a	0.658	1	1
287.915	8.5	Incongruent	AttendLetter	switch	1.009	2	1
301.114	8.5	Congruent	AttendLetter	repeat	0.711	2	1
311.913	8.5	Congruent	AttendNumber	switch	1.452	2	0
325.112	8.5	Congruent	AttendLetter	switch	0.693	1	1
337.111	8.5	Congruent	AttendLetter	repeat	1.002	2	1
347.923	8.5	Congruent	AttendLetter	repeat	0.511	1	1
359.922	8.5	Congruent	AttendNumber	switch	0.743	1	1
373.121	8.5	Incongruent	AttendLetter	switch	0.953	1	1
385.121	8.5	Congruent	AttendNumber	switch	1.546	2	1
398.32	8.5	Incongruent	AttendNumber	repeat	0.936	1	1
411.518	8.5	Incongruent	AttendNumber	repeat	0.795	1	0
422.318	8.5	Congruent	AttendLetter	switch	0.77	2	1
435.517	8.5	Congruent	AttendLetter	repeat	0.644	1	1
446.316	8.5	Congruent	AttendNumber	switch	1.069	1	1
458.315	8.5	Incongruent	AttendNumber	repeat	0.891	1	1
470.314	8.5	Incongruent	AttendNumber	repeat	0.763	1	1
481.113	8.5	Congruent	AttendLetter	switch	0.793	2	1
523.123	8.5	Incongruent	AttendLetter	n/a	0.622	2	1
536.322	8.5	Congruent	AttendNumber	switch	1.24	2	1
547.122	8.5	Incongruent	AttendLetter	switch	1.858	2	1
557.921	8.5	Congruent	AttendNumber	switch	0.615	2	1
571.12	8.5	Incongruent	AttendNumber	repeat	0.931	1	1
581.919	8.5	Congruent	AttendLetter	switch	0.654	2	1
593.918	8.5	Congruent	AttendNumber	switch	0.603	1	1
607.117	8.5	Incongruent	AttendLetter	switch	1.604	1	1
619.116	8.5	Incongruent	AttendNumber	switch	1.084	2	1
631.115	8.5	Congruent	AttendNumber	repeat	0.66	2	1
641.914	8.5	Congruent	AttendNumber	repeat	0.831	1	1
653.913	8.5	Incongruent	AttendLetter	switch	0.701	1	1
665.912	8.5	Incongruent	AttendLetter	repeat	1.088	2	1
679.111	8.5	Congruent	AttendNumber	switch	1.116	2	1
689.911	8.5	Congruent	AttendNumber	repeat	1.037	1	1
700.723	8.5	Congruent	AttendLetter	switch	0.749	1	1
712.722	8.5	Congruent	AttendLetter	repeat	0.748	2	1
725.921	8.5	Congruent	AttendLetter	repeat	0.791	2	1
