onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.108	8.5	Congruent	AttendNumber	n/a	0.808	1	1
43.108	8.5	Congruent	AttendLetter	switch	0.724	2	1
55.107	8.5	Congruent	AttendLetter	repeat	0.608	2	1
65.906	8.5	Congruent	AttendNumber	switch	1.031	1	1
79.105	8.5	Congruent	AttendNumber	repeat	0.786	1	1
91.104	8.5	Congruent	AttendLetter	switch	1.029	1	1
104.303	8.5	Incongruent	AttendNumber	switch	0.71	1	1
115.102	8.5	Congruent	AttendLetter	switch	0.981	2	0
128.301	8.5	Congruent	AttendNumber	switch	1.202	2	1
139.114	8.5	Incongruent	AttendNumber	repeat	0.763	1	1
149.913	8.5	Congruent	AttendNumber	repeat	0.824	2	1
160.712	8.5	Incongruent	AttendLetter	switch	0.795	2	1
173.911	8.5	Congruent	AttendLetter	repeat	0.701	2	1
185.91	8.5	Incongruent	AttendNumber	switch	0.804	1	1
197.909	8.5	Incongruent	AttendLetter	switch	1.049	1	1
211.108	8.5	Incongruent	AttendLetter	repeat	0.687	1	1
223.107	8.5	Congruent	AttendLetter	repeat	0.592	2	1
233.906	8.5	Congruent	AttendNumber	switch	0.883	1	1
277.103	8.5	Congruent	AttendNumber	n/a	0.605	1	1
289.102	8.5	Congruent	AttendLetter	switch	0.647	1	1
299.901	8.5	Congruent	AttendNumber	switch	1.035	1	1
310.714	8.5	Incongruent	AttendLetter	switch	1.017	2	1
322.713	8.5	Incongruent	AttendNumber	switch	1.203	2	1
333.512	8.5	Congruent	AttendLetter	switch	0.651	2	1
345.511	8.5	Congruent	AttendLetter	repeat	1.345	1	1
358.71	8.5	Congruent	AttendNumber	switch	0.938	2	1
371.909	8.5	Congruent	AttendLetter	switch	0.867	2	1
385.108	8.5	Incongruent	AttendLetter	repeat	0.636	2	1
395.907	8.5	Incongruent	AttendNumber	switch	1.057	2	1
409.106	8.5	Incongruent	AttendLetter	switch	0.755	1	1
421.105	8.5	Congruent	AttendNumber	switch	0.732	2	1
431.905	8.5	Incongruent	AttendNumber	repeat	0.851	2	1
445.104	8.5	Congruent	AttendNumber	repeat	0.974	1	1
458.303	8.5	Congruent	AttendLetter	switch	1.022	1	1
470.302	8.5	Incongruent	AttendNumber	switch	1.088	2	1
481.101	8.5	Congruent	AttendLetter	switch	0.704	2	1
523.111	8.5	Incongruent	AttendLetter	n/a	1.109	1	1
533.91	8.5	Congruent	AttendNumber	switch	0.944	2	1
544.709	8.5	Congruent	AttendLetter	switch	0.569	1	1
557.908	8.5	Congruent	AttendLetter	repeat	1.005	1	1
569.907	8.5	Incongruent	AttendNumber	switch	1.579	1	1
580.707	8.5	Congruent	AttendLetter	switch	1.116	2	1
593.906	8.5	Congruent	AttendLetter	repeat	0.681	2	1
607.105	8.5	Incongruent	AttendLetter	repeat	0.736	2	1
619.104	8.5	Incongruent	AttendNumber	switch	0.764	2	1
631.103	8.5	Congruent	AttendNumber	repeat	0.698	1	1
644.302	8.5	Congruent	AttendNumber	repeat	0.93	2	1
656.301	8.5	Congruent	AttendNumber	repeat	0.697	2	1
669.513	8.5	Congruent	AttendNumber	repeat	1.142	1	1
681.512	8.5	Incongruent	AttendNumber	repeat	0.969	2	1
694.711	8.5	Congruent	AttendLetter	switch	0.712	1	1
705.511	8.5	Congruent	AttendLetter	repeat	0.685	2	1
716.31	8.5	Congruent	AttendNumber	switch	0.845	1	1
727.109	8.5	Incongruent	AttendLetter	switch	0.862	1	1
