onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.117	8.5	Incongruent	AttendNumber	n/a	1.301	2	1
43.117	8.5	Incongruent	AttendNumber	repeat	0.855	1	1
56.316	8.5	Congruent	AttendNumber	repeat	1.213	1	1
67.116	8.5	Congruent	AttendNumber	repeat	0.779	2	0
80.316	8.5	Congruent	AttendNumber	repeat	0.821	2	1
91.115	8.5	Congruent	AttendNumber	repeat	0.746	2	1
101.915	8.5	Congruent	AttendLetter	switch	0.992	2	1
115.115	8.5	Congruent	AttendLetter	repeat	0.579	1	1
127.114	8.5	Congruent	AttendLetter	repeat	1.596	1	1
139.114	8.5	Congruent	AttendLetter	repeat	1.041	2	1
151.114	8.5	Incongruent	AttendLetter	repeat	0.847	1	1
164.314	8.5	Incongruent	AttendLetter	repeat	0.997	2	1
175.113	8.5	Incongruent	AttendLetter	repeat	1.095	2	1
185.913	8.5	Incongruent	AttendNumber	switch	1.234	2	1
199.113	8.5	Congruent	AttendLetter	switch	1.247	1	1
212.312	8.5	Congruent	AttendNumber	switch	0.848	2	1
223.112	8.5	Congruent	AttendLetter	switch	1.214	2	1
235.112	8.5	Congruent	AttendNumber	switch	1.043	1	1
277.124	8.5	Incongruent	AttendLetter	n/a	1.203	2	1
289.124	8.5	Congruent	AttendNumber	switch	1.059	1	1
302.323	8.5	Incongruent	AttendNumber	repeat	0.665	1	1
313.123	8.5	Congruent	AttendLetter	switch	1.837	1	1
323.923	8.5	Congruent	AttendLetter	repeat	0.892	1	1
334.722	8.5	Incongruent	AttendLetter	repeat	0.909	1	1
346.722	8.5	Congruent	AttendLetter	repeat	1.31	2	1
359.922	8.5	Congruent	AttendNumber	switch	1.287	1	1
373.121	8.5	Congruent	AttendLetter	switch	0.843	1	1
385.121	8.5	Congruent	AttendLetter	repeat	1.267	2	1
398.321	8.5	Incongruent	AttendNumber	switch	1.191	1	1
411.521	8.5	Congruent	AttendNumber	repeat	0.973	1	1
423.52	8.5	Incongruent	AttendNumber	repeat	1.485	2	1
434.32	8.5	Congruent	AttendNumber	repeat	1.683	1	1
445.12	8.5	Congruent	AttendLetter	switch	0.83	2	1
458.319	8.5	Congruent	AttendNumber	switch	1.187	2	1
469.119	8.5	Incongruent	AttendNumber	repeat	2.05	1	1
481.119	8.5	Congruent	AttendLetter	switch	1.463	2	1
523.117	8.5	Congruent	AttendNumber	n/a	0.891	1	1
536.317	8.5	Congruent	AttendNumber	repeat	1.127	2	1
548.317	8.5	Congruent	AttendNumber	repeat	0.915	2	1
561.516	8.5	Congruent	AttendNumber	repeat	1.391	1	1
573.516	8.5	Incongruent	AttendLetter	switch	1.362	1	1
586.716	8.5	Incongruent	AttendLetter	repeat	1.761	2	1
598.716	8.5	Congruent	AttendLetter	repeat	1.378	1	1
609.515	8.5	Incongruent	AttendNumber	switch	0.951	1	1
620.315	8.5	Congruent	AttendLetter	switch	1.473	2	1
631.115	8.5	Congruent	AttendNumber	switch	0.731	2	1
643.114	8.5	Congruent	AttendNumber	repeat	2.01	2	1
656.314	8.5	Congruent	AttendLetter	switch	1.05	2	1
667.114	8.5	Incongruent	AttendLetter	repeat	0.972	2	1
679.113	8.5	Incongruent	AttendLetter	repeat	0.874	1	1
689.913	8.5	Congruent	AttendNumber	switch	2.035	1	1
703.113	8.5	Incongruent	AttendNumber	repeat	1.447	2	1
716.312	8.5	Incongruent	AttendLetter	switch	1.403	2	1
728.312	8.5	Congruent	AttendLetter	repeat	1.212	2	1
