onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.703	2	Con	PC50	0.7895	1
34.303	2	Con	MC	0.7425	1
39.103	2	Con	MC	0.654	1
42.703	2	Con	MC	0.5865	1
46.303	2	InCon	MC	0.7315	1
51.103	2	Con	MC	0.561	1
55.902	2	Con	MC	0.535	1
61.902	2	Con	MC	0.6705	1
66.702	2	Con	MC	0.7585	1
72.702	2	Con	PC50	0.6765	1
78.702	2	InCon	MC	0.814	1
84.702	2	Con	MC	0.477	1
88.302	2	Con	PC50	0.5625	1
91.902	2	Con	MC	0.553	1
97.901	2	Con	MC	0.535	1
102.701	2	Con	MC	0.5015	1
108.701	2	InCon	MC	0.616	1
113.501	2	InCon	PC50	0.6545	1
118.301	2	Con	MC	0.545	1
121.901	2	InCon	PC50	0.594	1
125.501	2	Con	PC50	0.6535	1
131.5	2	Con	MC	0.6335	1
136.3	2	InCon	PC50	0.706	1
139.9	2	InCon	MC	0.66	1
145.9	2	Con	MC	0.6375	1
150.7	2	Con	MC	0.5675	1
156.7	2	Con	PC50	0.6445	1
161.5	2	InCon	MC	0.626	1
165.1	2	Con	MC	0.611	1
168.713	2	InCon	PC50	0.6665	1
174.713	2	InCon	MC	0.7355	1
179.513	2	Con	PC50	0.5905	1
183.112	2	Con	MC	0.5545	1
186.712	2	InCon	PC50	0.797	1
192.712	2	InCon	PC50	0.779	1
197.512	2	Con	MC	0.6795	1
233.511	2	InCon	PC50	0.7115	1
237.111	2	Con	PC50	0.739	1
241.911	2	Con	MC	0.705	1
245.511	2	InCon	PC50	0.596	1
250.311	2	Con	MC	0.5675	1
256.311	2	Con	MC	0.6825	1
262.31	2	Con	PC50	0.5655	1
268.31	2	Con	MC	0.4815	1
273.11	2	Con	MC	0.547	1
277.91	2	Con	PC50	0.623	1
281.51	2	Con	MC	0.6555	1
285.11	2	Con	PC50	0.6215	1
291.11	2	Con	MC	0.562	1
297.109	2	Con	MC	0.5015	1
300.709	2	Con	MC	0.622	1
306.709	2	InCon	PC50	0.764	1
311.509	2	InCon	PC50	0.704	1
316.309	2	Con	MC	0.649	1
319.909	2	Con	PC50	0.7805	1
325.909	2	Con	MC	0.563	1
329.509	2	Con	PC50	0.6545	1
334.308	2	InCon	MC	0.658	1
339.108	2	Con	MC	0.6655	1
345.108	2	Con	MC	0.6555	1
348.708	2	InCon	MC	0.846	1
353.508	2	InCon	MC	0.6815	1
359.508	2	Con	MC	0.645	1
365.508	2	InCon	MC	0.904	1
370.308	2	InCon	PC50	1.1065	1
375.107	2	InCon	MC	0.719	1
378.707	2	Con	MC	0.59	1
382.307	2	InCon	PC50	0.778	1
388.307	2	Con	MC	0.5875	1
394.307	2	InCon	MC	0.692	1
397.907	2	Con	MC	0.6875	1
401.507	2	Con	MC	0.664	1
436.306	2	Con	MC	0.7295	1
442.306	2	Con	PC50	0.746	1
445.906	2	InCon	PC50	0.739	1
449.505	2	InCon	MC	0.6905	1
455.505	2	Con	PC50	0.655	1
459.105	2	Con	MC	0.704	1
463.905	2	Con	MC	0.6925	1
468.705	2	Con	PC50	0.652	1
473.505	2	InCon	MC	0.705	1
479.505	2	Con	MC	0.6265	1
483.105	2	InCon	MC	0.725	0
489.104	2	InCon	MC	0.8825	1
493.904	2	Con	MC	0.8285	1
497.504	2	InCon	PC50	0.7965	1
502.304	2	Con	MC	0.859	1
508.304	2	Con	MC	0.6955	1
514.304	2	Con	MC	0.6955	1
519.104	2	Con	MC	0.8695	1
523.904	2	InCon	PC50	0.76	1
527.503	2	Con	MC	0.844	1
533.503	2	Con	MC	0.7315	1
537.103	2	InCon	MC	0.7675	1
541.903	2	Con	MC	0.7365	1
547.903	2	Con	MC	0.7345	1
551.503	2	Con	PC50	0.879	1
556.303	2	Con	MC	0.786	1
559.903	2	InCon	PC50	0.7765	1
565.902	2	Con	MC	0.7025	1
571.902	2	Con	PC50	0.725	1
576.702	2	Con	MC	0.76	1
581.502	2	InCon	MC	0.782	1
585.102	2	InCon	PC50	0.8055	1
589.902	2	Con	MC	0.6485	1
595.902	2	Con	PC50	0.7995	1
601.902	2	InCon	PC50	0.876	1
605.501	2	Con	MC	0.7385	1
