onset	duration	trial_type	trial_length	response_time	response_button	response_accuracy
30.815	10.4	NP	5	1.218	2	1
44.014	10.4	NP	5	0.866	2	1
56.012	10.4	NN	5	0.835	1	1
70.41	10.4	NN	6	1.062	1	1
83.608	10.4	NN	8	1.229	1	1
96.807	10.4	NP	5	1.132	2	1
111.221	10.4	RN	5	n/a	n/a	0
123.22	10.4	NN	5	1.015	1	1
135.218	10.4	NN	7	0.783	1	1
149.616	10.4	NP	6	1.011	2	1
161.615	10.4	NP	8	0.898	1	0
174.813	10.4	NN	8	0.972	1	1
188.011	10.4	NP	7	1.055	1	0
202.409	10.4	NP	8	1.144	1	0
216.808	10.4	RN	7	1.333	2	0
258.819	10.4	NP	5	1.226	2	1
273.217	10.4	NN	8	1.21	1	1
287.615	10.4	RN	8	1.216	1	1
299.613	10.4	NP	5	0.989	2	1
314.011	10.4	RN	5	1.434	2	0
326.01	10.4	NN	6	1.127	1	1
339.208	10.4	NP	8	1.204	2	1
353.606	10.4	NN	7	1.054	1	1
366.821	10.4	NN	5	0.884	1	1
380.019	10.4	NP	8	1.139	2	1
394.418	10.4	NP	5	1.12	2	1
406.416	10.4	NP	7	1.174	2	1
418.414	10.4	NN	5	0.927	1	1
431.613	10.4	NN	8	1.408	1	1
444.811	10.4	NP	7	1.029	2	1
486.822	10.4	NN	7	0.946	1	1
498.82	10.4	NP	7	1.538	2	1
510.819	10.4	NP	6	1.105	2	1
524.017	10.4	NN	7	1.005	1	1
536.016	10.4	NP	8	1.993	1	0
550.414	10.4	NP	8	1.355	2	1
563.612	10.4	NP	5	0.977	2	1
576.81	10.4	NN	8	0.796	1	1
588.809	10.4	NN	5	1.573	1	1
602.007	10.4	NP	5	1.052	2	1
614.022	10.4	RN	5	1.685	2	0
628.42	10.4	NP	5	1.491	2	1
642.818	10.4	NN	6	1.018	1	1
656.017	10.4	NP	8	1.989	2	1
670.415	10.4	NN	5	1.011	1	1
