onset	duration	trial_type	trial_length	response_time	response_button	response_accuracy
30.816	10.4	NP	5	1.194	2	1
44.014	10.4	NN	8	1.01	1	1
57.212	10.4	NN	8	1.111	1	1
71.61	10.4	NP	5	1.127	2	1
84.809	10.4	NN	6	1.01	1	1
98.007	10.4	NP	8	1.744	2	1
112.405	10.4	NN	5	0.572	1	1
124.403	10.4	NP	7	1.482	2	1
138.801	10.4	NN	5	1.254	1	1
152.016	10.4	NP	5	1.18	2	1
164.015	10.4	NP	7	1.371	1	0
176.013	10.4	NP	8	1.782	2	1
190.411	10.4	NN	7	1.171	1	1
202.41	10.4	NP	6	1.417	2	1
214.408	10.4	RN	5	1.263	1	1
258.802	10.4	NN	6	1.133	1	1
272.001	10.4	NN	8	1.229	1	1
284.016	10.4	NP	7	1.5	2	1
298.414	10.4	NP	7	1.797	2	1
312.812	10.4	NP	8	1.825	1	0
324.81	10.4	NP	5	1.204	2	1
338.009	10.4	NN	7	1.834	1	1
351.207	10.4	NP	5	1.281	2	1
365.605	10.4	NN	8	1.131	1	1
377.603	10.4	RN	5	1.148	1	1
389.602	10.4	NN	5	1.053	1	1
402.817	10.4	NP	8	1.174	2	1
414.815	10.4	NP	8	1.777	2	1
429.213	10.4	NP	5	1.48	1	0
443.611	10.4	NN	5	0.413	1	1
486.806	10.4	NN	5	1.14	1	1
500.004	10.4	NP	5	0.643	2	1
514.402	10.4	NP	8	1.211	2	1
526.401	10.4	RN	5	1.001	1	1
539.615	10.4	NN	8	0.955	1	1
552.814	10.4	NP	7	1.071	2	1
567.212	10.4	NP	8	0.879	2	1
580.41	10.4	NN	5	0.541	1	1
592.409	10.4	NP	6	1.339	2	1
605.607	10.4	RN	8	1.394	1	1
617.605	10.4	NP	5	n/a	n/a	0
632.003	10.4	NN	8	1.527	1	1
646.401	10.4	NP	5	1.304	1	0
658.417	10.4	NN	7	0.958	1	1
672.815	10.4	NN	7	1.087	1	1
