onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.115	8.5	Congruent	AttendLetter	n/a	1.257	2	1
43.115	8.5	Congruent	AttendNumber	switch	0.895	1	1
53.914	8.5	Congruent	AttendLetter	switch	1.785	2	0
65.913	8.5	Incongruent	AttendLetter	repeat	0.988	1	1
79.112	8.5	Congruent	AttendLetter	repeat	1.311	2	1
92.311	8.5	Congruent	AttendLetter	repeat	0.913	1	1
103.123	8.5	Congruent	AttendNumber	switch	0.864	1	1
115.122	8.5	Incongruent	AttendLetter	switch	1.01	2	1
128.321	8.5	Congruent	AttendNumber	switch	1.003	1	1
139.12	8.5	Congruent	AttendLetter	switch	0.869	2	1
151.119	8.5	Congruent	AttendNumber	switch	0.749	1	0
164.318	8.5	Congruent	AttendNumber	repeat	1.585	1	1
175.117	8.5	Congruent	AttendNumber	repeat	0.989	2	1
187.116	8.5	Incongruent	AttendNumber	repeat	0.975	1	1
197.916	8.5	Congruent	AttendLetter	switch	1.182	2	1
209.915	8.5	Incongruent	AttendNumber	switch	1.202	2	0
223.114	8.5	Incongruent	AttendNumber	repeat	1.136	1	1
236.313	8.5	Incongruent	AttendLetter	switch	1.966	2	0
277.123	8.5	Congruent	AttendNumber	n/a	0.674	1	1
289.122	8.5	Congruent	AttendNumber	repeat	1.606	2	1
299.921	8.5	Congruent	AttendLetter	switch	2.081	2	0
311.92	8.5	Congruent	AttendLetter	repeat	1.309	1	1
325.119	8.5	Congruent	AttendLetter	repeat	0.888	2	1
337.118	8.5	Congruent	AttendNumber	switch	1.399	2	1
347.917	8.5	Incongruent	AttendNumber	repeat	1.211	2	1
361.116	8.5	Incongruent	AttendLetter	switch	1.261	2	0
371.915	8.5	Incongruent	AttendNumber	switch	0.948	2	1
385.114	8.5	Congruent	AttendNumber	repeat	0.688	1	1
395.913	8.5	Incongruent	AttendNumber	repeat	1.055	2	1
406.712	8.5	Congruent	AttendNumber	repeat	0.953	1	1
419.911	8.5	Congruent	AttendLetter	switch	1.557	1	1
433.124	8.5	Incongruent	AttendLetter	repeat	1.711	1	0
445.123	8.5	Incongruent	AttendLetter	repeat	1.153	2	1
457.122	8.5	Congruent	AttendLetter	repeat	0.937	2	1
467.921	8.5	Congruent	AttendLetter	repeat	1.06	2	1
481.12	8.5	Incongruent	AttendNumber	switch	1.912	2	1
523.117	8.5	Congruent	AttendLetter	n/a	1.674	2	0
536.316	8.5	Congruent	AttendNumber	switch	0.95	2	1
547.115	8.5	Congruent	AttendNumber	repeat	1.295	2	1
559.114	8.5	Incongruent	AttendLetter	switch	1.627	2	0
571.113	8.5	Incongruent	AttendNumber	switch	2.54	2	1
581.912	8.5	Congruent	AttendNumber	repeat	1.184	2	1
595.111	8.5	Incongruent	AttendLetter	switch	1.872	2	1
605.923	8.5	Incongruent	AttendLetter	repeat	1.468	2	0
619.122	8.5	Congruent	AttendNumber	switch	0.882	1	1
631.121	8.5	Congruent	AttendLetter	switch	2.663	2	1
643.12	8.5	Congruent	AttendNumber	switch	1.072	1	1
655.119	8.5	Incongruent	AttendNumber	repeat	1.189	1	1
665.919	8.5	Congruent	AttendLetter	switch	1.549	2	0
679.118	8.5	Incongruent	AttendNumber	switch	1.025	2	1
692.317	8.5	Congruent	AttendNumber	repeat	0.691	1	1
705.516	8.5	Congruent	AttendLetter	switch	1.61	2	1
716.315	8.5	Congruent	AttendLetter	repeat	1.607	1	1
727.114	8.5	Congruent	AttendLetter	repeat	1.179	2	1
