onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.711	2	InCon	MC	1.2935	1
35.511	2	InCon	MC	0.955	1
40.311	2	Con	MC	0.7665	1
43.91	2	Con	MC	0.9475	1
49.91	2	Con	MC	0.8485	1
53.51	2	InCon	PC50	0.832	1
59.523	2	Con	MC	0.726	1
65.522	2	Con	MC	0.6875	1
71.522	2	Con	PC50	0.77	1
75.121	2	Con	MC	0.6545	1
78.721	2	Con	MC	0.6595	1
83.521	2	Con	MC	0.68	1
88.32	2	InCon	PC50	0.8135	1
93.12	2	InCon	PC50	1.0645	1
97.92	2	Con	MC	0.732	1
103.919	2	InCon	PC50	0.776	1
107.519	2	Con	MC	0.6345	1
112.318	2	Con	MC	0.671	1
117.118	2	Con	MC	0.6355	1
123.118	2	InCon	MC	0.9005	1
126.717	2	Con	MC	0.6495	1
130.317	2	Con	MC	0.75	1
133.917	2	InCon	MC	0.714	1
139.916	2	InCon	PC50	0.7835	1
145.916	2	Con	PC50	1.113	1
149.515	2	Con	PC50	0.7625	1
153.115	2	Con	MC	0.6565	1
159.115	2	Con	PC50	0.648	1
165.114	2	Con	PC50	0.786	1
169.914	2	InCon	MC	0.9185	1
173.514	2	InCon	PC50	0.8135	1
179.513	2	Con	PC50	0.8185	1
185.513	2	Con	MC	0.656	1
189.112	2	Con	MC	0.692	1
193.912	2	InCon	MC	0.771	1
198.712	2	Con	MC	0.6435	1
233.522	2	InCon	MC	0.784	1
237.122	2	Con	PC50	0.687	1
243.121	2	Con	MC	0.684	1
247.921	2	Con	PC50	0.6025	1
251.521	2	Con	MC	0.7165	1
257.52	2	Con	MC	0.644	1
261.12	2	InCon	MC	0.859	1
264.72	2	InCon	PC50	0.793	1
269.519	2	Con	MC	0.5915	1
274.319	2	Con	MC	0.7635	1
280.318	2	InCon	MC	0.7985	1
286.318	2	Con	MC	0.724	1
291.118	2	Con	MC	0.768	1
297.117	2	Con	PC50	0.9955	1
301.917	2	Con	MC	0.7655	1
305.516	2	Con	PC50	0.7965	1
309.116	2	InCon	PC50	0.8175	1
315.116	2	InCon	PC50	0.7715	1
319.915	2	Con	MC	1.0505	1
325.915	2	Con	MC	0.7405	1
330.714	2	Con	MC	0.6455	1
336.714	2	Con	MC	0.6395	1
340.314	2	Con	MC	0.578	1
345.113	2	InCon	MC	0.846	1
348.713	2	InCon	PC50	1.0695	1
353.513	2	Con	MC	0.8095	1
357.112	2	InCon	MC	0.8235	1
363.112	2	Con	PC50	0.6925	1
369.111	2	Con	MC	0.7675	1
373.911	2	Con	PC50	0.6405	1
378.711	2	InCon	PC50	0.8225	1
382.31	2	Con	MC	0.837	1
388.31	2	Con	MC	0.697	1
391.91	2	InCon	PC50	0.948	1
397.922	2	Con	MC	0.683	1
401.522	2	InCon	MC	0.872	1
436.319	2	InCon	MC	0.761	1
442.319	2	Con	MC	0.67	1
445.919	2	InCon	MC	0.782	1
450.718	2	Con	MC	0.775	1
454.318	2	InCon	PC50	0.8805	1
460.318	2	Con	PC50	0.8095	1
465.117	2	Con	MC	0.8205	1
471.117	2	Con	MC	0.843	1
475.916	2	Con	MC	0.826	1
479.516	2	Con	MC	1.0305	1
484.316	2	Con	PC50	0.788	1
487.915	2	InCon	MC	1.445	1
493.915	2	Con	MC	0.8595	1
499.914	2	Con	MC	0.656	1
503.514	2	Con	MC	0.6595	1
508.314	2	Con	MC	0.745	1
514.313	2	InCon	MC	1.102	1
519.113	2	Con	PC50	0.778	1
522.713	2	Con	MC	0.6945	1
527.512	2	Con	MC	0.772	1
533.512	2	InCon	MC	1.0165	1
539.511	2	Con	PC50	0.868	1
543.111	2	InCon	PC50	0.9905	1
546.711	2	Con	MC	0.753	1
551.51	2	Con	PC50	0.747	1
556.31	2	InCon	PC50	0.857	1
561.11	2	InCon	PC50	0.8915	1
565.923	2	Con	MC	0.865	1
569.522	2	Con	MC	1.095	1
575.522	2	Con	MC	0.7935	1
580.321	2	InCon	PC50	0.9645	1
583.921	2	InCon	MC	0.948	1
587.521	2	Con	PC50	0.8355	1
593.52	2	Con	MC	0.819	1
599.52	2	InCon	PC50	1.3285	1
603.12	2	Con	MC	0.73	1
