onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.124	8.5	Incongruent	AttendNumber	n/a	1.024	2	1
44.323	8.5	Congruent	AttendNumber	repeat	0.824	2	1
55.122	8.5	Incongruent	AttendLetter	switch	1.278	1	1
67.121	8.5	Congruent	AttendNumber	switch	1.264	2	1
77.92	8.5	Congruent	AttendLetter	switch	1.218	1	1
91.119	8.5	Incongruent	AttendNumber	switch	1.049	2	1
104.318	8.5	Congruent	AttendLetter	switch	1.437	1	1
116.317	8.5	Incongruent	AttendNumber	switch	0.87	1	1
127.116	8.5	Congruent	AttendNumber	repeat	0.728	1	1
139.115	8.5	Congruent	AttendNumber	repeat	0.754	2	1
151.114	8.5	Congruent	AttendNumber	repeat	0.913	1	1
161.913	8.5	Congruent	AttendLetter	switch	1.528	2	1
172.713	8.5	Incongruent	AttendLetter	repeat	1.469	2	1
183.512	8.5	Congruent	AttendLetter	repeat	1.096	2	1
195.511	8.5	Congruent	AttendLetter	repeat	1.093	2	1
208.723	8.5	Congruent	AttendNumber	switch	1.077	1	1
221.922	8.5	Congruent	AttendLetter	switch	1.167	1	1
233.921	8.5	Incongruent	AttendLetter	repeat	1.308	2	1
277.118	8.5	Congruent	AttendNumber	n/a	1.621	1	1
287.917	8.5	Incongruent	AttendLetter	switch	0.979	1	1
298.716	8.5	Incongruent	AttendNumber	switch	1.068	1	1
311.915	8.5	Congruent	AttendNumber	repeat	0.767	1	1
325.114	8.5	Congruent	AttendLetter	switch	1.179	2	1
337.113	8.5	Incongruent	AttendNumber	switch	0.742	1	1
349.112	8.5	Congruent	AttendLetter	switch	1.203	1	1
361.111	8.5	Incongruent	AttendNumber	switch	0.809	1	1
371.923	8.5	Congruent	AttendNumber	repeat	0.994	2	1
385.122	8.5	Incongruent	AttendLetter	switch	1.667	2	1
395.922	8.5	Congruent	AttendLetter	repeat	0.715	2	1
407.921	8.5	Congruent	AttendLetter	repeat	0.907	1	1
421.12	8.5	Congruent	AttendNumber	switch	0.968	1	1
431.919	8.5	Incongruent	AttendNumber	repeat	0.902	2	1
442.718	8.5	Congruent	AttendLetter	switch	1.017	2	1
454.717	8.5	Congruent	AttendNumber	switch	1.289	1	1
467.916	8.5	Congruent	AttendLetter	switch	1.028	2	1
481.115	8.5	Congruent	AttendLetter	repeat	0.694	1	1
523.112	8.5	Incongruent	AttendLetter	n/a	1.009	2	1
536.324	8.5	Congruent	AttendLetter	repeat	1.284	2	1
549.523	8.5	Congruent	AttendLetter	repeat	0.895	2	1
560.322	8.5	Incongruent	AttendNumber	switch	1.461	2	1
572.321	8.5	Congruent	AttendNumber	repeat	0.901	2	1
583.12	8.5	Incongruent	AttendLetter	switch	0.914	2	1
596.319	8.5	Congruent	AttendLetter	repeat	0.93	2	1
608.318	8.5	Congruent	AttendNumber	switch	1.076	1	1
619.117	8.5	Incongruent	AttendLetter	switch	1.034	1	1
631.116	8.5	Incongruent	AttendLetter	repeat	1.324	2	1
644.315	8.5	Congruent	AttendNumber	switch	1.994	1	1
657.514	8.5	Congruent	AttendNumber	repeat	0.954	2	1
668.313	8.5	Incongruent	AttendNumber	repeat	2.333	1	1
681.512	8.5	Congruent	AttendLetter	switch	0.801	1	1
693.511	8.5	Congruent	AttendNumber	switch	1.192	2	1
705.524	8.5	Incongruent	AttendLetter	switch	0.966	1	1
716.323	8.5	Congruent	AttendNumber	switch	0.817	2	1
727.122	8.5	Congruent	AttendNumber	repeat	0.983	1	1
