onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.105	8.5	Congruent	AttendLetter	n/a	0.941	2	1
44.305	8.5	Congruent	AttendLetter	repeat	1.092	1	1
55.104	8.5	Congruent	AttendNumber	switch	0.829	2	1
67.104	8.5	Incongruent	AttendLetter	switch	1.387	1	1
80.303	8.5	Congruent	AttendNumber	switch	1.169	1	1
92.303	8.5	Incongruent	AttendNumber	repeat	0.739	1	1
104.302	8.5	Congruent	AttendNumber	repeat	1.147	1	1
117.502	8.5	Congruent	AttendNumber	repeat	1.232	2	1
128.315	8.5	Congruent	AttendNumber	repeat	1.102	1	1
139.114	8.5	Congruent	AttendLetter	switch	1.054	2	1
149.914	8.5	Congruent	AttendLetter	repeat	0.937	2	1
163.113	8.5	Incongruent	AttendNumber	switch	0.986	1	1
176.312	8.5	Incongruent	AttendNumber	repeat	0.864	1	1
187.112	8.5	Congruent	AttendNumber	repeat	1.793	1	1
200.311	8.5	Incongruent	AttendLetter	switch	1.13	1	1
212.311	8.5	Congruent	AttendLetter	repeat	1.559	1	1
224.31	8.5	Incongruent	AttendLetter	repeat	0.97	2	1
235.11	8.5	Congruent	AttendLetter	repeat	0.821	2	1
277.108	8.5	Incongruent	AttendLetter	n/a	0.931	2	1
290.307	8.5	Congruent	AttendNumber	switch	1.046	1	1
302.307	8.5	Congruent	AttendLetter	switch	1.443	1	1
314.306	8.5	Congruent	AttendNumber	switch	0.872	2	1
325.106	8.5	Congruent	AttendNumber	repeat	0.766	1	1
338.305	8.5	Congruent	AttendLetter	switch	1.32	2	1
349.105	8.5	Congruent	AttendLetter	repeat	2.131	2	1
361.104	8.5	Incongruent	AttendNumber	switch	0.849	2	1
374.304	8.5	Incongruent	AttendNumber	repeat	1.393	2	1
385.103	8.5	Incongruent	AttendNumber	repeat	1.05	2	1
395.903	8.5	Incongruent	AttendNumber	repeat	1.993	1	0
406.702	8.5	Incongruent	AttendLetter	switch	1.482	1	1
418.702	8.5	Congruent	AttendNumber	switch	0.919	2	1
431.915	8.5	Congruent	AttendLetter	switch	1.655	1	1
445.114	8.5	Congruent	AttendNumber	switch	1.121	1	1
455.913	8.5	Congruent	AttendLetter	switch	1.135	1	1
469.113	8.5	Incongruent	AttendLetter	repeat	1.105	2	1
481.112	8.5	Congruent	AttendLetter	repeat	0.928	2	1
523.111	8.5	Congruent	AttendNumber	n/a	1.058	2	1
535.11	8.5	Incongruent	AttendNumber	repeat	1.118	2	1
547.109	8.5	Congruent	AttendLetter	switch	1.14	1	1
557.909	8.5	Incongruent	AttendLetter	repeat	1.402	2	1
568.709	8.5	Incongruent	AttendNumber	switch	1.721	1	1
580.708	8.5	Incongruent	AttendNumber	repeat	1.385	2	1
591.508	8.5	Congruent	AttendLetter	switch	1.02	1	1
604.707	8.5	Congruent	AttendNumber	switch	1.938	1	1
617.906	8.5	Congruent	AttendLetter	switch	1.228	2	1
631.106	8.5	Incongruent	AttendLetter	repeat	1.902	2	0
643.105	8.5	Congruent	AttendNumber	switch	1.041	1	1
653.905	8.5	Congruent	AttendLetter	switch	1.43	1	1
667.104	8.5	Congruent	AttendNumber	switch	1.276	2	1
680.304	8.5	Congruent	AttendLetter	switch	1.55	2	1
692.303	8.5	Congruent	AttendNumber	switch	1.678	1	1
703.103	8.5	Incongruent	AttendLetter	switch	2.39	1	1
715.102	8.5	Congruent	AttendNumber	switch	1.362	2	1
725.902	8.5	Congruent	AttendLetter	switch	1.264	2	1
