onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.722	2	InCon	MC	0.9535	1
36.721	2	Con	MC	0.863	1
41.521	2	Con	MC	0.7725	1
47.521	2	Con	MC	0.737	1
53.521	2	InCon	PC50	0.961	1
57.12	2	Con	MC	0.796	1
61.92	2	Con	MC	0.774	1
65.52	2	InCon	PC50	0.788	1
71.52	2	InCon	MC	0.7665	1
76.32	2	Con	MC	0.726	1
79.919	2	Con	MC	0.8115	1
84.719	2	Con	MC	0.7205	1
88.319	2	InCon	PC50	0.8595	1
93.119	2	Con	MC	0.683	1
97.919	2	Con	PC50	0.704	1
103.918	2	Con	MC	0.8525	1
107.518	2	Con	PC50	0.9075	1
112.318	2	Con	MC	0.7905	1
115.918	2	InCon	MC	0.8505	1
121.918	2	Con	MC	0.7675	1
127.917	2	Con	PC50	0.765	1
133.917	2	Con	PC50	0.87	1
137.517	2	InCon	PC50	1.0245	1
141.117	2	InCon	MC	0.771	1
145.917	2	Con	MC	0.7135	1
151.916	2	Con	PC50	0.8185	1
156.716	2	Con	MC	0.806	1
160.316	2	InCon	MC	0.855	1
163.916	2	Con	MC	0.958	1
168.716	2	InCon	PC50	0.986	1
174.715	2	Con	MC	0.7795	1
179.515	2	Con	PC50	0.735	1
183.115	2	InCon	MC	0.8065	1
189.115	2	Con	MC	0.74	1
195.114	2	InCon	PC50	0.8015	1
198.714	2	Con	MC	1.015	1
233.526	2	InCon	PC50	0.829	1
239.526	2	Con	MC	0.769	1
243.126	2	Con	MC	0.8155	1
249.125	2	Con	MC	0.935	1
255.125	2	Con	MC	0.6725	1
258.725	2	Con	MC	0.9195	1
263.525	2	InCon	MC	0.8525	1
269.524	2	InCon	MC	0.8085	1
273.124	2	InCon	PC50	0.8775	1
277.924	2	Con	MC	0.678	1
282.724	2	Con	MC	0.722	1
287.524	2	InCon	MC	0.951	1
291.124	2	Con	PC50	0.9745	1
294.723	2	InCon	PC50	0.803	1
299.523	2	Con	MC	0.769	1
304.323	2	Con	MC	0.7695	1
310.323	2	Con	MC	0.8775	1
315.122	2	InCon	PC50	0.866	1
318.722	2	InCon	MC	0.897	1
322.322	2	InCon	PC50	0.851	1
328.322	2	Con	MC	0.8765	1
334.322	2	Con	MC	0.827	1
340.321	2	InCon	MC	0.791	1
343.921	2	Con	PC50	0.9135	1
348.721	2	InCon	MC	0.771	1
352.321	2	Con	MC	0.781	1
358.321	2	Con	PC50	0.8685	1
361.92	2	Con	MC	0.8875	1
367.92	2	Con	PC50	0.879	1
372.72	2	Con	PC50	0.752	1
377.52	2	Con	MC	0.831	1
382.32	2	Con	MC	0.798	1
385.919	2	Con	MC	0.999	1
391.919	2	Con	MC	0.838	1
395.519	2	Con	PC50	1.101	1
401.519	2	InCon	PC50	0.815	1
436.317	2	Con	MC	0.845	1
442.317	2	Con	MC	0.912	1
445.917	2	Con	MC	0.9445	1
449.517	2	Con	PC50	0.96	1
454.316	2	InCon	PC50	0.8185	1
459.116	2	InCon	PC50	0.6105	1
465.116	2	InCon	MC	0.7075	1
471.116	2	Con	MC	0.785	1
474.715	2	Con	MC	0.832	1
480.715	2	Con	MC	0.7945	1
485.515	2	InCon	MC	0.7805	1
489.115	2	Con	PC50	0.7895	1
493.915	2	Con	MC	0.669	1
497.514	2	InCon	MC	0.953	1
501.114	2	InCon	MC	0.94	1
504.714	2	Con	MC	0.812	1
509.514	2	Con	MC	0.791	1
513.114	2	Con	MC	0.881	1
517.914	2	Con	MC	0.6425	1
522.727	2	Con	MC	0.9165	1
528.726	2	InCon	PC50	0.7685	1
533.526	2	Con	MC	0.7575	1
539.526	2	Con	MC	0.8315	1
545.526	2	Con	PC50	0.7695	1
551.525	2	InCon	MC	0.819	1
555.125	2	Con	PC50	0.8275	1
561.125	2	Con	PC50	0.811	1
565.925	2	Con	PC50	0.9415	1
569.525	2	Con	MC	0.997	1
575.524	2	Con	MC	0.8465	1
579.124	2	InCon	PC50	0.967	1
585.124	2	InCon	MC	0.8935	1
588.724	2	InCon	PC50	0.966	1
594.724	2	Con	MC	0.8985	1
599.523	2	Con	MC	0.7695	1
604.323	2	InCon	PC50	0.8105	1
