onset	duration	trial_type	response_time	response_button	response_accuracy
30.611	5.3	AX	0.322	2	1
37.81	5.3	AX	0.384	2	1
45.01	5.3	AY	0.487	1	1
54.609	5.3	AX	0.517	2	1
61.808	5.3	BX	0.487	1	1
70.208	5.3	BY	0.37	1	1
78.607	5.3	BX	0.497	1	1
85.807	5.3	AX	0.403	2	1
94.206	5.3	Bng	n/a	n/a	1
102.619	5.3	BY	0.308	1	1
112.218	5.3	AY	0.451	1	1
121.817	5.3	BY	0.431	1	1
131.416	5.3	BY	0.36	1	1
139.816	5.3	Ang	n/a	n/a	1
147.015	5.3	BY	0.355	1	1
154.215	5.3	BY	0.428	1	1
161.414	5.3	Ang	n/a	n/a	1
169.813	5.3	BY	0.415	1	1
179.413	5.3	Bng	n/a	n/a	1
189.012	5.3	AX	0.328	2	1
198.611	5.3	AX	0.539	2	1
208.21	5.3	AX	0.37	2	1
216.61	5.3	BY	0.404	1	1
225.009	5.3	AX	0.547	2	1
262.206	5.3	AX	0.499	2	1
271.819	5.3	BX	0.31	1	1
281.418	5.3	AX	0.352	2	1
288.617	5.3	BY	0.329	1	1
295.817	5.3	Bng	0.409	1	0
303.016	5.3	AX	0.347	2	1
311.415	5.3	BY	0.405	1	1
319.815	5.3	BX	0.921	1	1
329.414	5.3	AX	0.328	2	1
337.813	5.3	Ang	0.352	1	0
346.213	5.3	AY	0.555	1	1
353.412	5.3	BY	0.38	1	1
363.011	5.3	AX	0.308	2	1
372.611	5.3	BY	0.477	1	1
379.81	5.3	BY	0.384	1	1
388.209	5.3	AX	0.376	2	1
396.609	5.3	Bng	n/a	n/a	1
405.008	5.3	AY	0.575	1	1
413.407	5.3	BY	0.489	1	1
423.007	5.3	AX	0.436	2	1
432.606	5.3	BY	0.333	1	1
439.819	5.3	BY	0.284	1	1
447.018	5.3	AX	0.396	2	1
456.617	5.3	Ang	n/a	n/a	1
493.814	5.3	AX	0.52	2	1
502.214	5.3	BY	0.463	1	1
510.613	5.3	Bng	n/a	n/a	1
517.812	5.3	Ang	n/a	n/a	1
525.012	5.3	BY	0.307	1	1
533.411	5.3	BY	0.346	1	1
543.01	5.3	Bng	n/a	n/a	1
552.61	5.3	Ang	n/a	n/a	1
562.209	5.3	AX	0.329	2	1
570.608	5.3	AX	0.378	2	1
577.808	5.3	AX	0.344	2	1
587.407	5.3	BX	0.759	1	1
594.606	5.3	BY	0.34	1	1
604.206	5.3	BY	0.305	1	1
612.618	5.3	AX	0.352	2	1
619.818	5.3	AX	0.494	2	1
628.217	5.3	BY	0.352	1	1
635.417	5.3	BX	0.378	1	1
645.016	5.3	BY	0.311	1	1
652.215	5.3	AY	0.435	1	1
661.814	5.3	AY	0.513	1	1
669.014	5.3	BY	0.382	1	1
677.413	5.3	AX	0.318	2	1
687.012	5.3	AX	0.371	2	1
