onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.115	8.5	Congruent	AttendNumber	n/a	0.758	1	1
44.314	8.5	Congruent	AttendLetter	switch	0.892	2	1
56.313	8.5	Incongruent	AttendLetter	repeat	0.894	2	1
67.112	8.5	Congruent	AttendLetter	repeat	1.029	1	1
80.311	8.5	Congruent	AttendNumber	switch	0.984	1	1
91.11	8.5	Congruent	AttendNumber	repeat	1.516	2	1
103.109	8.5	Congruent	AttendNumber	repeat	2.402	2	1
116.321	8.5	Congruent	AttendLetter	switch	0.937	2	1
127.121	8.5	Incongruent	AttendLetter	repeat	0.82	2	0
139.12	8.5	Incongruent	AttendLetter	repeat	1.756	2	1
152.319	8.5	Congruent	AttendNumber	switch	1.125	1	1
165.518	8.5	Congruent	AttendLetter	switch	0.928	2	1
176.317	8.5	Incongruent	AttendNumber	switch	1.21	2	1
188.316	8.5	Incongruent	AttendNumber	repeat	0.932	1	1
200.315	8.5	Congruent	AttendLetter	switch	1.364	1	1
213.514	8.5	Congruent	AttendNumber	switch	1.712	1	0
224.313	8.5	Incongruent	AttendNumber	repeat	1.354	2	1
236.312	8.5	Congruent	AttendLetter	switch	0.837	1	1
277.109	8.5	Congruent	AttendLetter	n/a	0.758	2	1
290.321	8.5	Congruent	AttendNumber	switch	0.904	1	1
302.32	8.5	Incongruent	AttendLetter	switch	1.332	2	1
314.319	8.5	Congruent	AttendLetter	repeat	1.302	1	1
327.518	8.5	Congruent	AttendLetter	repeat	1.209	2	1
338.317	8.5	Congruent	AttendNumber	switch	1.115	1	1
350.316	8.5	Congruent	AttendNumber	repeat	1.355	1	1
363.515	8.5	Congruent	AttendNumber	repeat	0.951	1	1
374.314	8.5	Congruent	AttendLetter	switch	0.959	1	1
385.114	8.5	Incongruent	AttendNumber	switch	1.007	1	1
397.113	8.5	Incongruent	AttendNumber	repeat	1.216	2	1
409.112	8.5	Incongruent	AttendNumber	repeat	1.18	1	1
419.911	8.5	Congruent	AttendLetter	switch	0.811	2	1
433.11	8.5	Incongruent	AttendNumber	switch	0.81	1	1
443.909	8.5	Congruent	AttendLetter	switch	1.241	1	1
455.921	8.5	Congruent	AttendLetter	repeat	0.783	2	1
469.12	8.5	Incongruent	AttendLetter	repeat	0.8	2	0
482.319	8.5	Congruent	AttendNumber	switch	2.345	2	1
523.116	8.5	Incongruent	AttendLetter	n/a	0.802	1	1
536.315	8.5	Incongruent	AttendLetter	repeat	1.799	2	1
548.314	8.5	Congruent	AttendNumber	switch	1.468	2	1
561.513	8.5	Incongruent	AttendNumber	repeat	0.846	1	1
573.512	8.5	Incongruent	AttendLetter	switch	0.91	2	1
584.311	8.5	Incongruent	AttendLetter	repeat	1.029	2	1
597.51	8.5	Congruent	AttendNumber	switch	1.028	1	1
608.309	8.5	Congruent	AttendLetter	switch	0.751	2	1
620.322	8.5	Congruent	AttendNumber	switch	0.67	2	1
631.121	8.5	Incongruent	AttendLetter	switch	1.551	1	1
641.92	8.5	Incongruent	AttendNumber	switch	1.51	2	1
655.119	8.5	Congruent	AttendLetter	switch	0.716	1	1
668.318	8.5	Congruent	AttendLetter	repeat	0.758	2	1
679.117	8.5	Congruent	AttendNumber	switch	0.806	1	1
691.116	8.5	Congruent	AttendNumber	repeat	0.826	2	1
703.115	8.5	Congruent	AttendNumber	repeat	1.378	2	1
716.314	8.5	Congruent	AttendLetter	switch	1.479	2	1
727.113	8.5	Congruent	AttendNumber	switch	0.77	1	1
