onset	duration	trial_type	response_time	response_button	response_accuracy
30.605	5.3	BY	0.977	1	1
40.212	5.3	AX	0.482	2	1
47.401	5.3	BY	0.631	1	1
54.606	5.3	AX	0.318	2	1
64.213	5.3	AY	0.422	1	1
71.402	5.3	AX	0.372	2	1
79.808	5.3	BY	0.514	1	1
87.014	5.3	AX	0.388	2	1
95.403	5.3	BY	0.425	1	1
103.81	5.3	AX	0.438	2	1
112.216	5.3	AY	0.567	1	1
121.806	5.3	BX	0.444	1	1
131.414	5.3	Bng	n/a	n/a	1
138.602	5.3	Ang	n/a	n/a	1
145.808	5.3	BY	0.566	1	1
155.415	5.3	Ang	n/a	n/a	1
163.805	5.3	AX	0.536	2	1
172.211	5.3	BY	0.406	1	1
181.801	5.3	AX	0.503	2	1
190.208	5.3	AX	0.464	2	1
199.815	5.3	BX	0.521	2	0
207.004	5.3	Bng	n/a	n/a	1
215.41	5.3	BY	0.723	1	1
222.615	5.3	BY	0.397	1	1
262.212	5.3	BX	1.225	1	1
271.802	5.3	AX	0.354	2	1
280.209	5.3	AX	0.376	2	1
289.816	5.3	AX	0.565	2	1
299.406	5.3	AY	0.652	1	1
306.612	5.3	BY	0.398	1	1
315.001	5.3	BY	0.376	1	1
323.408	5.3	BY	0.399	1	1
330.613	5.3	Bng	n/a	n/a	1
337.802	5.3	BY	0.473	1	1
347.409	5.3	BX	0.365	1	1
354.614	5.3	Ang	n/a	n/a	1
363.004	5.3	BY	0.444	1	1
370.209	5.3	AX	0.466	2	1
379.817	5.3	BY	0.499	1	1
388.206	5.3	AX	0.436	2	1
397.813	5.3	AX	0.393	2	1
406.203	5.3	AX	0.614	2	1
413.408	5.3	AY	0.707	1	1
423.016	5.3	BY	0.437	1	1
430.204	5.3	Bng	n/a	n/a	1
438.611	5.3	AX	0.449	2	1
448.201	5.3	BY	0.402	1	1
456.607	5.3	Ang	n/a	n/a	1
493.802	5.3	BY	0.476	1	1
502.208	5.3	AY	0.611	1	1
511.815	5.3	BY	0.458	1	1
520.205	5.3	AX	0.341	2	1
528.611	5.3	BY	0.403	1	1
538.202	5.3	AX	0.366	2	1
545.407	5.3	Ang	n/a	n/a	1
553.814	5.3	AY	0.495	1	1
561.002	5.3	AX	0.483	2	1
568.208	5.3	AX	0.54	2	1
577.815	5.3	BY	0.499	1	1
587.405	5.3	BY	0.424	1	1
594.611	5.3	BX	0.404	1	1
603.017	5.3	BY	0.537	1	1
612.608	5.3	BY	0.453	1	1
619.813	5.3	Bng	n/a	n/a	1
629.404	5.3	AX	0.316	2	1
637.81	5.3	AX	0.358	2	1
646.216	5.3	Bng	n/a	n/a	1
654.606	5.3	AX	0.458	2	1
661.811	5.3	AX	0.515	2	1
671.402	5.3	BY	0.42	1	1
678.607	5.3	Ang	n/a	n/a	1
685.812	5.3	BX	0.841	1	1
