onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.113	8.5	Congruent	AttendLetter	n/a	1.47	2	1
43.122	8.5	Incongruent	AttendLetter	repeat	1.001	1	1
53.913	8.5	Congruent	AttendLetter	repeat	1.136	1	1
67.123	8.5	Congruent	AttendLetter	repeat	0.677	1	1
79.115	8.5	Congruent	AttendLetter	repeat	0.979	2	1
89.923	8.5	Congruent	AttendNumber	switch	0.733	1	1
103.117	8.5	Congruent	AttendLetter	switch	0.813	2	1
113.925	8.5	Incongruent	AttendLetter	repeat	0.998	1	1
127.118	8.5	Incongruent	AttendNumber	switch	0.865	1	1
139.127	8.5	Congruent	AttendNumber	repeat	1.279	2	1
152.32	8.5	Congruent	AttendLetter	switch	1.962	2	1
163.112	8.5	Incongruent	AttendLetter	repeat	1.347	2	1
175.121	8.5	Congruent	AttendNumber	switch	0.783	1	1
188.314	8.5	Incongruent	AttendNumber	repeat	0.6	1	1
200.323	8.5	Congruent	AttendNumber	repeat	0.672	1	1
211.114	8.5	Congruent	AttendNumber	repeat	0.82	2	1
223.123	8.5	Incongruent	AttendNumber	repeat	0.752	1	1
236.317	8.5	Congruent	AttendNumber	repeat	1.09	1	1
277.114	8.5	Congruent	AttendNumber	n/a	0.909	1	1
289.123	8.5	Congruent	AttendNumber	repeat	0.822	2	1
299.914	8.5	Congruent	AttendLetter	switch	1.53	1	1
311.923	8.5	Congruent	AttendLetter	repeat	1.025	1	1
322.715	8.5	Incongruent	AttendNumber	switch	1.081	2	1
335.925	8.5	Congruent	AttendNumber	repeat	0.639	1	1
349.118	8.5	Congruent	AttendNumber	repeat	0.746	2	1
359.926	8.5	Incongruent	AttendLetter	switch	0.987	2	1
373.119	8.5	Congruent	AttendNumber	switch	0.829	1	1
385.128	8.5	Congruent	AttendLetter	switch	0.911	2	1
395.919	8.5	Incongruent	AttendNumber	switch	0.906	2	1
409.113	8.5	Incongruent	AttendNumber	repeat	0.793	2	1
421.122	8.5	Incongruent	AttendNumber	repeat	0.823	2	1
431.913	8.5	Incongruent	AttendLetter	switch	0.999	2	1
443.922	8.5	Congruent	AttendLetter	repeat	0.777	1	1
455.914	8.5	Congruent	AttendLetter	repeat	0.802	2	1
466.723	8.5	Congruent	AttendLetter	repeat	0.737	2	1
479.916	8.5	Incongruent	AttendLetter	repeat	1.009	1	1
523.115	8.5	Incongruent	AttendLetter	n/a	1.113	1	1
536.325	8.5	Incongruent	AttendNumber	switch	0.997	2	1
548.317	8.5	Congruent	AttendNumber	repeat	0.904	2	1
561.527	8.5	Congruent	AttendLetter	switch	0.779	2	1
573.519	8.5	Congruent	AttendLetter	repeat	1.194	1	1
586.712	8.5	Incongruent	AttendNumber	switch	1.187	2	1
597.521	8.5	Congruent	AttendNumber	repeat	0.805	1	1
608.312	8.5	Incongruent	AttendLetter	switch	1.573	2	1
620.321	8.5	Congruent	AttendLetter	repeat	1.028	1	1
631.112	8.5	Congruent	AttendNumber	switch	0.973	2	1
644.322	8.5	Congruent	AttendNumber	repeat	0.68	1	1
655.114	8.5	Incongruent	AttendLetter	switch	1.759	1	1
667.123	8.5	Congruent	AttendLetter	repeat	1.238	2	1
677.914	8.5	Congruent	AttendLetter	repeat	0.803	2	1
688.722	8.5	Incongruent	AttendNumber	switch	0.873	1	1
701.915	8.5	Congruent	AttendLetter	switch	0.742	1	1
715.125	8.5	Congruent	AttendNumber	switch	0.795	2	1
727.118	8.5	Congruent	AttendNumber	repeat	0.638	1	1
