onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.73	2	Con	MC	0.913	1
34.329	2	Con	MC	0.841	1
39.129	2	Con	MC	0.811	1
42.728	2	Con	MC	0.7885	1
48.727	2	Con	PC50	0.7975	1
53.526	2	Con	PC50	0.748	1
59.525	2	Con	MC	0.7515	1
63.125	2	Con	MC	0.916	1
66.724	2	Con	PC50	0.784	1
72.723	2	Con	MC	0.8615	1
78.722	2	Con	MC	0.803	1
83.522	2	Con	MC	0.8475	1
88.321	2	Con	PC50	0.9125	1
93.12	2	Con	PC50	0.9815	1
96.72	2	InCon	MC	1.082	1
101.519	2	InCon	MC	1.0095	1
105.118	2	InCon	MC	0.8885	1
108.718	2	Con	MC	0.894	1
114.717	2	InCon	MC	0.901	1
119.516	2	InCon	PC50	0.8195	1
124.315	2	Con	MC	0.837	1
130.331	2	InCon	PC50	0.983	1
133.93	2	InCon	PC50	0.967	1
139.929	2	InCon	PC50	0.8335	1
145.928	2	Con	PC50	1.0365	1
150.728	2	Con	MC	0.961	1
155.527	2	Con	MC	0.932	1
160.326	2	InCon	MC	0.8435	1
166.325	2	Con	MC	0.962	1
169.925	2	InCon	PC50	0.9395	1
175.924	2	Con	MC	0.9295	1
181.923	2	InCon	PC50	0.8795	1
186.722	2	Con	MC	0.981	1
190.321	2	Con	MC	0.9855	1
193.921	2	InCon	MC	1.036	1
197.52	2	Con	MC	1.3665	1
233.515	2	Con	MC	0.8	1
237.131	2	InCon	MC	1.0795	1
240.73	2	Con	MC	1.0335	1
245.529	2	InCon	PC50	1.044	1
250.329	2	Con	MC	0.91	1
253.928	2	InCon	MC	0.909	1
258.727	2	Con	PC50	0.874	1
264.726	2	Con	MC	0.684	1
270.725	2	InCon	PC50	1.069	1
276.724	2	Con	PC50	0.9465	1
281.524	2	Con	PC50	0.902	1
285.123	2	Con	MC	1.014	1
291.122	2	InCon	MC	0.979	1
295.921	2	Con	MC	0.8	1
299.521	2	Con	MC	1.107	1
305.52	2	Con	MC	0.863	1
310.319	2	Con	PC50	0.828	1
316.318	2	InCon	PC50	1.1285	1
321.117	2	Con	MC	0.9525	1
325.917	2	InCon	MC	1.0185	1
329.516	2	Con	MC	1.017	1
333.116	2	Con	MC	1.048	1
336.715	2	Con	MC	1.079	1
342.731	2	InCon	PC50	1.045	1
348.73	2	Con	MC	0.9205	1
353.529	2	Con	MC	0.949	1
358.328	2	Con	PC50	1.0205	1
361.928	2	Con	PC50	1.002	1
367.927	2	InCon	MC	1.1925	1
373.926	2	Con	MC	0.9665	1
377.525	2	InCon	PC50	1.182	1
383.524	2	InCon	PC50	0.9115	1
388.323	2	Con	MC	0.8265	1
391.923	2	InCon	MC	1.0785	1
395.522	2	Con	MC	1.2615	1
400.322	2	Con	MC	0.9385	1
436.316	2	InCon	MC	0.983	1
442.315	2	InCon	MC	0.945	1
447.131	2	InCon	MC	0.845	1
450.73	2	InCon	PC50	0.915	1
455.53	2	InCon	MC	0.9455	1
461.529	2	Con	MC	0.878	1
465.128	2	InCon	PC50	0.893	1
469.927	2	Con	PC50	0.9345	1
475.926	2	Con	MC	0.7915	1
480.726	2	Con	MC	1.0285	1
486.725	2	Con	MC	0.784	1
490.324	2	Con	MC	1.289	1
493.923	2	Con	MC	1.0595	1
499.922	2	Con	MC	0.769	1
504.722	2	InCon	MC	0.8155	1
509.521	2	Con	MC	0.961	1
515.52	2	Con	MC	0.7905	1
521.519	2	Con	MC	0.911	1
527.518	2	InCon	PC50	0.9435	1
531.118	2	Con	MC	0.9195	1
535.917	2	Con	MC	0.9225	1
539.516	2	InCon	PC50	0.969	1
544.315	2	Con	MC	0.987	1
547.915	2	InCon	PC50	0.967	1
551.531	2	Con	MC	0.9	1
555.13	2	InCon	MC	1.868	1
561.129	2	Con	PC50	0.9615	1
567.129	2	Con	PC50	0.8055	1
570.728	2	Con	PC50	0.9375	1
575.527	2	Con	PC50	0.8425	1
580.326	2	InCon	PC50	1.3695	1
586.325	2	Con	PC50	1.103	1
591.125	2	Con	MC	1.1515	1
594.724	2	Con	MC	1.1745	1
599.523	2	Con	MC	1.002	1
605.522	2	Con	MC	1.0405	1
