onset	duration	trial_type	response_time	response_button	response_accuracy
30.617	5.3	BY	1.211	1	1
37.816	5.3	AX	0.373	2	1
46.215	5.3	AX	0.363	2	1
53.414	5.3	BY	0.479	1	1
63.012	5.3	Ang	n/a	n/a	1
70.211	5.3	AX	0.567	2	1
78.61	5.3	Bng	n/a	n/a	1
85.808	5.3	AX	0.47	2	1
95.407	5.3	AX	0.285	2	1
103.806	5.3	BY	0.427	1	1
112.204	5.3	Ang	n/a	n/a	1
121.819	5.3	BY	0.49	1	1
131.418	5.3	BY	0.506	1	1
138.617	5.3	AX	0.312	2	1
145.816	5.3	BX	0.91	1	1
154.214	5.3	AX	0.286	2	1
162.613	5.3	BX	0.605	2	0
172.211	5.3	BY	0.572	1	1
181.81	5.3	BY	0.556	1	1
191.408	5.3	Bng	n/a	n/a	1
199.807	5.3	AX	0.296	2	1
207.006	5.3	AY	0.591	1	1
216.604	5.3	AY	0.699	1	1
223.82	5.3	BY	0.461	1	1
262.214	5.3	AX	0.323	2	1
269.413	5.3	BY	0.425	1	1
277.811	5.3	BY	0.598	1	1
285.01	5.3	AX	0.452	2	1
293.409	5.3	BX	0.351	1	1
300.608	5.3	BY	0.423	1	1
307.807	5.3	BY	0.414	1	1
316.205	5.3	BX	0.455	1	1
325.804	5.3	AX	0.286	2	1
335.419	5.3	AX	0.311	2	1
343.818	5.3	AX	0.323	2	1
353.416	5.3	Bng	n/a	n/a	1
363.015	5.3	BY	0.653	1	1
371.413	5.3	BY	0.575	1	1
379.812	5.3	Ang	n/a	n/a	1
389.41	5.3	AX	0.402	2	1
397.809	5.3	AY	0.508	1	1
407.408	5.3	BY	0.462	1	1
417.006	5.3	Bng	n/a	n/a	1
424.205	5.3	AX	0.302	2	1
432.604	5.3	Ang	n/a	n/a	1
439.819	5.3	BY	0.629	1	1
447.018	5.3	AX	0.432	2	1
456.616	5.3	AY	0.621	1	1
493.811	5.3	AX	0.415	2	1
502.209	5.3	AX	0.418	2	1
509.408	5.3	Bng	n/a	n/a	1
517.807	5.3	AX	0.439	2	1
525.006	5.3	AX	0.322	2	1
533.404	5.3	AX	0.402	2	1
541.82	5.3	AY	0.633	1	1
551.418	5.3	BY	0.619	1	1
558.617	5.3	BY	0.531	1	1
568.215	5.3	Bng	n/a	n/a	1
575.414	5.3	Ang	n/a	n/a	1
585.013	5.3	BX	0.656	1	1
594.611	5.3	BY	0.495	1	1
601.81	5.3	BY	0.501	1	1
609.009	5.3	BX	0.478	1	1
618.607	5.3	AX	0.273	2	1
628.206	5.3	BY	0.487	1	1
637.804	5.3	BY	0.448	1	1
646.22	5.3	AX	0.326	2	1
655.818	5.3	BY	0.46	1	1
663.017	5.3	AY	0.459	1	1
671.416	5.3	Ang	n/a	n/a	1
678.615	5.3	BY	0.668	1	1
687.013	5.3	AX	0.338	2	1
