onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.104	8.5	Congruent	AttendLetter	n/a	1.079	1	1
41.903	8.5	Congruent	AttendLetter	repeat	1.429	2	1
55.117	8.5	Congruent	AttendNumber	switch	1.302	1	1
65.915	8.5	Incongruent	AttendLetter	switch	0.942	2	1
79.113	8.5	Congruent	AttendNumber	switch	1.042	2	1
89.912	8.5	Congruent	AttendLetter	switch	1.223	2	1
101.91	8.5	Incongruent	AttendNumber	switch	1.186	1	1
113.908	8.5	Congruent	AttendLetter	switch	2.035	2	1
127.106	8.5	Incongruent	AttendLetter	repeat	0.959	1	1
139.104	8.5	Congruent	AttendNumber	switch	2.358	2	1
152.302	8.5	Congruent	AttendNumber	repeat	1.369	1	1
164.317	8.5	Incongruent	AttendNumber	repeat	1.541	1	1
175.115	8.5	Congruent	AttendLetter	switch	1.255	2	1
185.913	8.5	Congruent	AttendNumber	switch	1.113	1	1
199.111	8.5	Incongruent	AttendNumber	repeat	1.05	1	1
211.109	8.5	Congruent	AttendNumber	repeat	1.043	1	1
221.907	8.5	Congruent	AttendLetter	switch	1.827	1	1
235.105	8.5	Incongruent	AttendLetter	repeat	1.505	1	1
277.115	8.5	Congruent	AttendNumber	n/a	1.126	1	1
289.114	8.5	Incongruent	AttendLetter	switch	0.909	2	1
302.311	8.5	Congruent	AttendLetter	repeat	0.848	1	1
313.11	8.5	Incongruent	AttendNumber	switch	1.837	2	1
326.308	8.5	Congruent	AttendNumber	repeat	2.189	2	1
337.106	8.5	Congruent	AttendLetter	switch	2.635	2	1
349.104	8.5	Congruent	AttendLetter	repeat	1.495	1	1
359.902	8.5	Congruent	AttendLetter	repeat	0.998	2	1
371.917	8.5	Incongruent	AttendLetter	repeat	1.716	1	1
385.115	8.5	Incongruent	AttendNumber	switch	2.361	2	1
397.113	8.5	Congruent	AttendNumber	repeat	1.031	1	1
410.311	8.5	Incongruent	AttendNumber	repeat	0.958	2	1
423.509	8.5	Congruent	AttendLetter	switch	2.208	2	1
435.507	8.5	Congruent	AttendNumber	switch	1.074	2	1
446.305	8.5	Incongruent	AttendLetter	switch	1.723	2	1
459.503	8.5	Incongruent	AttendNumber	switch	1.854	2	1
470.302	8.5	Congruent	AttendLetter	switch	1.394	1	1
482.316	8.5	Congruent	AttendNumber	switch	1.298	1	1
523.11	8.5	Congruent	AttendLetter	n/a	1.664	2	1
535.108	8.5	Incongruent	AttendNumber	switch	1.69	2	1
547.106	8.5	Incongruent	AttendLetter	switch	1.815	2	1
560.304	8.5	Congruent	AttendNumber	switch	1.81	2	1
571.102	8.5	Congruent	AttendLetter	switch	1.999	1	0
584.317	8.5	Congruent	AttendLetter	repeat	3.016	1	1
596.315	8.5	Congruent	AttendNumber	switch	0.902	2	1
609.513	8.5	Congruent	AttendNumber	repeat	1.739	1	1
620.311	8.5	Congruent	AttendNumber	repeat	2.259	2	1
631.109	8.5	Incongruent	AttendNumber	repeat	1.054	1	1
644.307	8.5	Incongruent	AttendLetter	switch	2.394	1	1
655.106	8.5	Congruent	AttendNumber	switch	1.796	1	1
668.304	8.5	Congruent	AttendNumber	repeat	0.832	1	1
680.302	8.5	Congruent	AttendLetter	switch	1.049	2	1
693.516	8.5	Congruent	AttendLetter	repeat	1.692	1	1
704.315	8.5	Incongruent	AttendNumber	switch	1.363	1	0
716.313	8.5	Incongruent	AttendLetter	switch	1.155	1	1
727.111	8.5	Congruent	AttendLetter	repeat	1.176	1	1
