csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3178.3320278015276	3052.683316890001	4367.0375828046335	n/a	n/a	n/a	-0.0639785782	-0.0126249347	0.0007345742999999999	-0.0371599555	0.0285411427	-0.0186657941	-0.0531378199	0.050349167699999996	-0.0124770514	0.0003032225	-0.0850837394	0.0625810628	0.0608578045	0.060857032	0.0608557447	0.060853942300000005	0.0608516251	0.060848793	0.060845446	0.0608415841	0.0608372074	-0.0416454	0.204437	0.591541	-0.000942995	0.00109832	-0.0019894
3159.058503685049	3083.86292500231	4396.598063479737	2.075896	74.665459	0.4704056	-0.0458809776	-0.0204175165	-0.030320374700000003	-0.055914251	-0.0446480181	-0.0398501482	-0.0347146742	0.0282527798	-0.054979903	0.0103319338	-0.09624549939999999	0.0510991771	0.0608557447	0.060848793	0.0608372074	0.0608209889	0.060800138600000005	0.0607746581	0.06074454940000001	0.060709814800000005	0.0606704569	-0.101018	0.131117	0.319825	-0.000198643	0.000902752	-0.00236942
3148.7522744703724	3073.562791517973	4382.140052483871	1.238395	44.542377	0.21824397500000003	-0.0522893054	-0.0114075606	-0.0501384347	-0.0507474882	-0.0500572055	-0.018391297	-0.0319963588	0.0456451894	-0.0356128573	0.009675364	-0.0940023532	0.05848387	0.0608516251	0.060832315899999996	0.060800138600000005	0.060755099699999995	0.060697209	0.060626478600000006	0.060542923600000007	0.0604465615	0.060337412800000004	-0.0674735	0.162426	0.276748	-0.00105098	-4.38805e-05	-0.00196212
3148.0273922640363	3073.3117268057667	4382.098463606658	1.182763	42.541424	0.26970957500000003	-0.058270340700000006	0.0033871813	-0.0452628092	-0.0520710742	-0.058430969900000004	0.0340550376	-0.033058380400000004	0.041071983900000004	-0.035668021099999996	0.0227763748	-0.1084078126	0.0618503697	0.060845446	0.060807603200000004	0.06074454940000001	0.0606563107	0.060542923600000007	0.060404435199999995	0.0602409029	0.06005239440000001	0.0598389881	-0.0535134	0.289778	0.30025	-0.00250013	0.000371179	-0.00172842
3122.9274061177057	3062.3085750970577	4358.33600637566	0.925815	33.299541	0.1363327	-0.0454593062	-0.0043321846	-0.046614286100000006	-0.0658386048	-0.0416408475	0.0669134652	-0.037766637400000004	0.045124221799999996	-0.0281194517	0.0017673267	-0.11071344039999999	0.0619029947	0.0608372074	0.0607746581	0.0606704569	0.060524675099999994	0.060337412800000004	0.0601087982	0.0598389881	0.059528167300000004	0.0591765488	-0.0537776	0.32249	0.370159	-0.00291155	0.000504949	-0.00185218
3111.111268366177	3059.596668873098	4342.35173948945	0.936018	33.666531	0.13789089999999998	-0.019801097900000002	-0.0263683099	-0.0473785191	-0.082229684	-0.0350598893	0.0714845885	-0.03575161	0.03172696	-0.0196720801	-0.0257070189	-0.1186395398	0.0659291248	0.0608269097	0.0607334851	0.0605778835	0.0603602644	0.0600808505	0.0597399279	0.0593378457	0.0588750154	0.058351910800000004	-0.0620255	0.302047	0.430088	-0.00354428	0.000371179	-0.0020711
3090.683607608697	3059.260619866716	4320.347863046681	1.236624	44.478672	0.29360595	0.0066906438	-0.0571051254	-0.04518197400000001	-0.0902798611	-0.0257629989	0.0327932702	-0.0386099031	0.0213590673	-0.018869257900000002	-0.0514706764	-0.1246968752	0.0452201158	0.0608145533	0.0606840897	0.0604668575	0.0601631675	0.059773453899999995	0.0592982738	0.0587383067	0.0580943533	0.057367334299999996	-0.0353362	0.244745	0.372971	-0.000958007	0.000371179	-0.00160742
3082.077177451969	3060.25210329877	4322.6138036227885	1.342834	48.29882	0.25493995	0.017333800400000002	-0.0718290828	-0.028506875	-0.0758664817	-0.0405292352	-0.0358456309	-0.0397468571	0.014247460200000001	-0.0114325576	-0.0565484324	-0.0938261992	0.0311881952	0.060800138600000005	0.060626478600000006	0.060337412800000004	0.0599334912	0.059415482900000004	0.0587843738	0.0580413653	0.0571878717	0.0562255178	-0.0208741	0.273291	0.308901	0.00160985	0.000371179	-0.0012180400000000003
3083.228888926673	3058.918275727431	4334.541858964277	1.137928	40.928776	0.08500069999999997	-0.0033930263	-0.07060952870000001	-0.0398186136	-0.0700782533	-0.0336237879	-0.0820734985	-0.0405957888	0.0318255763	0.0022394902	-0.051791329000000004	-0.0786062018	0.053664575	0.0607836659	0.06056065980000001	0.0601895887	0.059671359900000005	0.059007240499999995	0.0581988541	0.0572481771	0.056157534	0.0549295911	-0.0230527	0.229294	0.296559	0.0015386899999999997	0.000670731	-0.00137699
3112.272923022701	3067.173601924446	4357.16352052536	1.679616	60.412136	0.46762395	-0.0175766767	-0.0444718853	-0.0151806005	-0.0645444318	-0.0413116277	-0.0791924224	-0.024291447799999998	0.0307069977	-0.0431139191	-0.0438642863	-0.0376382721	0.0774137591	0.060765136	0.060486641900000006	0.0600234302	0.059376915499999995	0.058549072	0.057542428	0.0563600576	0.055005571600000004	0.0534831063	-0.039436	0.0332598	0.230955	0.00426688	0.00104798	-0.0020636
