onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.114	8.5	Congruent	AttendNumber	n/a	1.235	1	1
44.312	8.5	Congruent	AttendNumber	repeat	1.905	1	0
56.31	8.5	Incongruent	AttendLetter	switch	1.451	2	1
68.308	8.5	Congruent	AttendNumber	switch	1.259	2	1
79.106	8.5	Incongruent	AttendNumber	repeat	2.626	1	1
91.104	8.5	Congruent	AttendLetter	switch	1.096	2	1
104.302	8.5	Congruent	AttendLetter	repeat	0.799	2	1
115.117	8.5	Incongruent	AttendNumber	switch	0.911	1	1
125.916	8.5	Congruent	AttendLetter	switch	0.824	2	1
139.113	8.5	Congruent	AttendLetter	repeat	1.064	2	1
152.311	8.5	Congruent	AttendNumber	switch	1.479	1	1
163.11	8.5	Congruent	AttendLetter	switch	2.036	1	1
176.308	8.5	Incongruent	AttendNumber	switch	1.065	1	1
188.306	8.5	Congruent	AttendLetter	switch	1.485	1	1
199.104	8.5	Congruent	AttendNumber	switch	1.501	1	1
211.102	8.5	Incongruent	AttendLetter	switch	0.927	1	1
223.117	8.5	Incongruent	AttendLetter	repeat	0.882	1	1
236.315	8.5	Congruent	AttendNumber	switch	1.056	1	1
277.108	8.5	Congruent	AttendLetter	n/a	1.003	2	1
289.106	8.5	Incongruent	AttendLetter	repeat	0.944	1	1
301.105	8.5	Congruent	AttendLetter	repeat	1.151	2	1
313.103	8.5	Incongruent	AttendNumber	switch	2.168	2	1
323.918	8.5	Incongruent	AttendNumber	repeat	1.447	1	0
337.116	8.5	Incongruent	AttendNumber	repeat	1.84	2	1
347.914	8.5	Congruent	AttendNumber	repeat	1.225	1	1
361.112	8.5	Congruent	AttendNumber	repeat	1.277	2	1
371.91	8.5	Incongruent	AttendLetter	switch	1.048	2	1
385.108	8.5	Congruent	AttendNumber	switch	1.46	1	1
397.106	8.5	Congruent	AttendLetter	switch	1.645	1	1
410.304	8.5	Incongruent	AttendNumber	switch	1.453	2	1
422.302	8.5	Incongruent	AttendLetter	switch	1.538	2	1
434.317	8.5	Congruent	AttendLetter	repeat	1.126	2	1
445.115	8.5	Congruent	AttendLetter	repeat	1.794	1	1
458.313	8.5	Congruent	AttendNumber	switch	2.03	2	1
469.111	8.5	Congruent	AttendLetter	switch	1.637	1	1
482.309	8.5	Congruent	AttendNumber	switch	2.966	1	1
523.103	8.5	Congruent	AttendLetter	n/a	1.459	2	1
536.317	8.5	Congruent	AttendNumber	switch	1.182	1	1
548.315	8.5	Incongruent	AttendLetter	switch	1.261	2	1
559.114	8.5	Congruent	AttendNumber	switch	1.675	2	1
572.312	8.5	Incongruent	AttendLetter	switch	2.482	2	0
584.31	8.5	Congruent	AttendNumber	switch	1.001	2	1
597.508	8.5	Congruent	AttendLetter	switch	1.35	1	1
608.306	8.5	Incongruent	AttendNumber	switch	1.981	2	1
619.104	8.5	Congruent	AttendNumber	repeat	1.185	1	1
631.102	8.5	Congruent	AttendLetter	switch	1.473	2	1
641.917	8.5	Congruent	AttendNumber	switch	2.215	2	1
652.716	8.5	Congruent	AttendLetter	switch	1.556	2	1
665.914	8.5	Incongruent	AttendNumber	switch	1.681	2	1
677.912	8.5	Congruent	AttendNumber	repeat	1.435	1	1
691.11	8.5	Congruent	AttendLetter	switch	0.838	1	1
701.908	8.5	Incongruent	AttendLetter	repeat	1.536	1	1
715.106	8.5	Congruent	AttendLetter	repeat	2.236	1	1
727.104	8.5	Incongruent	AttendNumber	switch	1.754	1	1
