onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.704	2	InCon	MC	0.89	1
34.32	2	InCon	PC50	0.8135	1
37.919	2	Con	PC50	0.8945	1
42.718	2	Con	MC	0.613	1
48.717	2	Con	MC	0.733	1
54.717	2	Con	MC	0.6545	1
60.716	2	Con	MC	0.884	1
65.515	2	InCon	MC	0.8015	1
69.114	2	InCon	PC50	0.7575	1
75.113	2	InCon	PC50	0.8405	1
79.913	2	Con	MC	0.953	1
83.512	2	InCon	PC50	0.972	1
88.311	2	Con	MC	0.8275	1
94.31	2	Con	PC50	0.8635	1
97.91	2	Con	MC	0.8755	1
102.709	2	Con	PC50	0.735	1
106.308	2	Con	PC50	0.7605	1
111.108	2	Con	MC	0.789	1
114.707	2	Con	MC	0.7265	1
119.506	2	Con	MC	0.867	1
125.505	2	Con	MC	0.896	1
131.504	2	Con	PC50	0.7855	1
137.52	2	Con	MC	0.8075	1
141.12	2	Con	MC	0.804	1
145.919	2	Con	MC	0.9505	1
151.918	2	InCon	MC	0.883	1
157.917	2	Con	MC	0.9175	1
161.516	2	Con	MC	0.838	1
167.515	2	InCon	MC	0.82	0
171.115	2	InCon	PC50	0.897	1
174.714	2	InCon	PC50	0.91	1
179.513	2	InCon	MC	1.0595	1
183.113	2	Con	MC	0.7365	1
187.912	2	InCon	MC	0.922	1
193.911	2	Con	MC	0.9265	1
198.71	2	Con	PC50	0.9635	1
233.505	2	Con	MC	1.1025	1
237.104	2	Con	MC	0.784	1
243.12	2	Con	PC50	0.8235	1
249.119	2	Con	MC	1.0135	1
253.918	2	InCon	MC	0.815	1
258.718	2	Con	MC	0.934	1
262.317	2	Con	PC50	0.793	1
268.316	2	Con	PC50	0.9395	1
273.115	2	InCon	PC50	0.9345	1
279.114	2	Con	MC	0.872	1
283.914	2	Con	MC	0.9125	1
287.513	2	Con	MC	0.9015	1
291.112	2	Con	MC	0.685	1
295.912	2	InCon	MC	0.8935	1
301.911	2	Con	MC	0.9185	1
307.91	2	Con	MC	0.86	1
313.909	2	InCon	PC50	0.896	1
317.508	2	Con	MC	0.7575	1
322.308	2	InCon	MC	0.8605	1
328.307	2	InCon	MC	0.8615	1
331.906	2	InCon	PC50	0.8225	1
336.705	2	Con	MC	0.676	1
340.305	2	InCon	MC	0.8875	1
343.904	2	Con	MC	0.7785	1
348.72	2	Con	MC	0.866	1
354.719	2	Con	MC	0.9535	1
359.518	2	Con	PC50	1.3155	1
365.517	2	Con	MC	0.8015	1
370.317	2	InCon	PC50	0.8195	1
373.916	2	Con	PC50	0.7445	1
377.515	2	Con	PC50	0.737	1
382.315	2	InCon	PC50	0.7505	1
387.114	2	InCon	PC50	0.897	1
390.713	2	InCon	MC	0.9065	1
394.313	2	Con	MC	0.73	1
400.312	2	Con	MC	2.026	1
436.306	2	Con	MC	0.6555	1
442.305	2	InCon	PC50	0.8665	1
445.905	2	Con	PC50	0.7695	1
449.504	2	Con	MC	0.648	1
454.32	2	Con	MC	0.778	1
459.119	2	Con	MC	0.7755	1
462.719	2	Con	MC	0.6115	1
468.718	2	InCon	PC50	0.843	1
474.717	2	Con	PC50	0.782	1
479.516	2	Con	MC	0.6255	1
484.315	2	Con	MC	0.7675	1
490.314	2	Con	PC50	0.7595	1
493.914	2	Con	MC	0.8105	1
497.513	2	InCon	MC	1.091	1
503.512	2	InCon	PC50	0.8335	1
507.112	2	InCon	MC	0.9085	1
511.911	2	Con	MC	0.6495	1
517.91	2	InCon	MC	0.917	1
522.709	2	Con	MC	0.898	1
526.309	2	InCon	PC50	0.758	1
532.308	2	InCon	PC50	1.134	1
538.307	2	Con	PC50	0.8415	1
543.106	2	Con	MC	0.776	1
546.705	2	Con	MC	1.58	1
551.505	2	Con	PC50	0.7705	1
557.504	2	Con	MC	0.786	1
563.519	2	InCon	MC	0.7505	1
568.319	2	InCon	MC	0.907	1
571.918	2	Con	MC	0.66	1
576.717	2	Con	MC	0.7705	1
580.317	2	Con	MC	0.8335	1
586.316	2	Con	PC50	1.7645	1
589.915	2	InCon	PC50	0.977	1
593.515	2	InCon	MC	0.707	1
598.314	2	Con	MC	0.682	1
603.113	2	Con	MC	0.7035	1
