onset	duration	trial_type	trial_length	response_time	response_button	response_accuracy
30.806	10.4	NP	5	1.228	2	1
44.006	10.4	NN	8	1.025	1	1
57.205	10.4	NN	8	1.016	1	1
69.205	10.4	NP	5	1.704	1	0
83.605	10.4	NN	6	0.706	1	1
96.805	10.4	NP	8	0.825	2	1
111.218	10.4	NN	5	0.665	1	1
123.218	10.4	NP	7	0.65	2	1
136.417	10.4	NN	5	1.062	1	1
150.817	10.4	NP	5	1.238	2	1
165.217	10.4	NP	7	1.127	2	1
179.617	10.4	NP	8	0.876	2	1
192.816	10.4	NN	7	0.942	1	1
204.816	10.4	NP	6	0.822	2	1
216.816	10.4	RN	5	0.948	1	1
258.815	10.4	NN	6	0.92	1	1
272.015	10.4	NN	8	0.985	1	1
286.415	10.4	NP	7	1.264	2	1
299.615	10.4	NP	7	0.766	1	0
312.814	10.4	NP	8	0.839	2	1
324.814	10.4	NP	5	1.109	2	1
336.814	10.4	NN	7	0.794	1	1
348.814	10.4	NP	5	0.715	2	1
363.213	10.4	NN	8	1.194	1	1
377.613	10.4	RN	5	0.869	2	0
392.013	10.4	NN	5	0.842	1	1
404.013	10.4	NP	8	0.879	2	1
416.012	10.4	NP	8	1.142	1	0
430.412	10.4	NP	5	0.906	2	1
443.612	10.4	NN	5	0.884	1	1
486.811	10.4	NN	5	0.991	1	1
501.211	10.4	NP	5	0.978	2	1
515.611	10.4	NP	8	1.399	1	0
528.811	10.4	RN	5	0.709	1	1
542.01	10.4	NN	8	0.947	1	1
554.01	10.4	NP	7	0.88	2	1
567.21	10.4	NP	8	0.758	2	1
579.21	10.4	NN	5	1.196	1	1
592.409	10.4	NP	6	1.248	2	1
604.409	10.4	RN	8	1.294	1	1
618.809	10.4	NP	5	1.084	2	1
633.209	10.4	NN	8	0.892	1	1
645.208	10.4	NP	5	0.937	1	0
657.208	10.4	NN	7	0.874	1	1
671.608	10.4	NN	7	0.807	1	1
