csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3311.4760630825604	3236.898773760285	3743.374108709232	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.017049	0.00987045	0.11195500000000001	-0.000464026	-0.000210659	-0.000193233
3252.5741914543046	3233.0314360141874	3719.7495264623108	1.163702	33.484886	0.112591	-0.0098423017	0.0443047628	0.0017656529999999998	-0.0685288741	0.0483024497	-0.0514539507	-0.0273660544	0.0109222229	-0.07595006530000001	0.017800310700000002	-0.0442769404	0.0373692155	0.055512575599999996	0.055512087800000005	0.0555112748	0.0555101366	0.0555086733	0.0555068848	0.0555047711	0.055502332300000005	0.0554995683	0.0554964792	0.055493065099999996	0.0	-0.023845	0.0465398	0.144	-0.00111751	-0.000234176	-0.000257845
3235.1625882152857	3233.7968312361995	3709.696545751496	1.181807	34.005859	0.10156987499999996	-0.0010998322	0.048149480700000004	0.0119806305	0.0361978369	0.0497025742	0.0215044569	-0.0075824761	0.0119188326	0.043204747599999996	-0.0026700142999999997	-0.0578323889	0.0421976864	0.0555112748	0.0555068848	0.0554995683	0.0554893258	0.0554761578	0.055460065	0.0554410482	0.055419108499999994	0.055394247	0.055366465	0.055335763899999994	0.0	-0.0245594	0.00235949	0.142941	-0.000419325	-8.54527e-05	-0.00052326
3212.8951048438225	3229.048403467177	3701.753795729847	1.580107	45.466728	0.091456155	0.0123273025	0.0337525407	0.026384277799999998	0.0197587099	0.0651848091	-0.0120498316	-0.0083995108	0.0501050345	0.009654104200000001	0.059958856799999995	-0.0676269216	0.0356456668	0.0555086733	0.0554964792	0.0554761578	0.055447712	0.0554111459	0.055366465	0.0553136757	0.0552527858	0.0551838042	0.0551067411	0.0550216076	0.0	-0.0395008	-0.0283849	0.131846	0.000103161	-0.000252747	-0.000526987
3184.843103622553	3231.3463216676696	3688.479087650531	2.235232	64.317581	0.2675262	0.0465792072	0.0400041034	0.022382609100000003	-0.072309657	0.1011649779	-0.0174986818	0.012828476299999999	0.0206119463	-0.030647867999999998	0.12084895720000001	-0.0241706135	0.0251831251	0.0555047711	0.055480872199999996	0.0554410482	0.055385310800000004	0.0553136757	0.0552261636	0.055122799699999996	0.0550036135	0.0548686394	0.0547179159	0.0545514865	0.0	-0.0369717	-0.0226589	0.0539012	0.00272634	-0.000613581	-0.0011695
3197.333540492857	3233.890067257124	3693.4569316386574	2.32392	66.869545	0.5784238	0.044316928600000006	-0.071704065	0.0024378255	0.0532751118	0.0128595362	0.0405269773	-0.0076613154	0.045991226600000004	0.0582907692	-0.07871782769999999	0.06611435809999999	-0.0279623484	0.0554995683	0.055460065	0.055394247	0.0553021455	0.0551838042	0.055039279299999994	0.0548686394	0.0546719653	0.0544493505	0.054200900499999996	0.0539267333	0.0	-0.0146118	0.186302	-0.008882799999999998	0.00630871	-0.000728723	0.000819368
3212.4915887088005	3239.772920087343	3716.6117223567335	1.571355	45.214882	0.3118136	-0.0081205654	-0.06299770730000001	-0.013231014499999999	0.013874836599999999	-0.011076193400000002	0.010451493000000001	-0.0139543495	0.0119534179	0.004793819600000001	-0.0632378224	0.022140179399999998	0.0022592666	0.055493065099999996	0.055434059699999996	0.055335763899999994	0.055198247400000004	0.0550216076	0.0548059697	0.0545514865	0.054258338499999996	0.0539267333	0.0535569061	0.05314911889999999	0.0	-0.0130246	0.110805	0.0707612	0.00365883	-0.000531898	0.000564365
3215.7227067973827	3243.1675967665947	3713.4040789803253	1.585925	45.634136	0.34824502	-0.0393946044	0.0637673207	-0.009236485	-0.0185410151	0.0414414598	-0.0844786927	0.0284937967	-0.0508559062	-0.04235019	0.0658960826	-0.0646429446	-0.036085204100000004	0.0554852615	0.0554028587	0.0552656114	0.0550736554	0.0548271808	0.05452643150000001	0.054171705199999996	0.0537633532	0.0533017796	0.0527874413	0.052220847599999995	0.0	-0.00264508	-0.129574	0.016006099999999995	0.00302056	-0.000434427	0.000445478
3215.149918396753	3237.616813040493	3717.842069873525	1.163648	33.483353	0.14624356999999996	-0.044087034000000004	0.043844713	-0.0002649021	0.054357059000000006	0.010951766299999999	-0.0216590179	0.0184511809	-0.024633997400000003	0.035442958999999996	0.0034327644	-0.0572467455	-0.0077657557	0.0554761578	0.055366465	0.0551838042	0.0549284163	0.054600637699999996	0.054200900499999996	0.0537297315	0.0531877517	0.0525756752	0.0518943089	0.0511445506	0.0	-0.0170234	-0.053748	0.0197918	0.00220738	-0.000344684	0.000587626
3225.0252875428987	3244.3115828512728	3714.826514547125	1.191532	34.285694	0.11463535	-0.0338008739	0.08836404279999999	0.0062078913	-0.0233802897	0.027448465	0.0535432548	0.0485428662	-0.0586611575	-0.009626251800000001	0.037271623999999996	-0.0656889183	0.0943545701	0.0554657542	0.055324881900000004	0.0550903596	0.0547625844	0.05434211110000001	0.0538296514	0.0532260728	0.0525323971	0.051749798300000004	0.0508796012	0.0499232788	0.0	0.00317075	-0.115533	0.0137409	0.00227352	-0.000139842	0.000326502
