csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3595.575729948065	3313.551049428524	4419.416453069036	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.08128259999999998	0.042684	-0.000241713	-0.0	0.0
3541.085892359316	3314.750857040723	4384.171964909947	1.099838	33.6525	0.07558175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.013454	0.0614486	0.0660503	-0.000362104	-0.0	0.000258158
3499.8679744482342	3311.603669381031	4363.435368657919	0.928324	28.404568	0.0928642	-0.0042662482	0.0013703562	-0.007262010500000001	0.06535625169999999	-0.0390570457	0.0061239526	0.016730066000000002	-0.0061933448	0.030683031	-0.058609849000000006	0.0008806837	-0.0077578023	0.0609708162	0.0609700366	0.0609687372	0.060966918099999996	0.060964579299999995	0.060961720700000006	0.0609583425	0.0609544447	0.0609500272	0.0	0.0	-0.016305199999999995	0.113726	0.100025	-0.00039289	1.64034e-23	0.00030259
3510.355408885697	3316.306263741607	4363.202916245045	0.908151	27.787331	0.1446865	-0.06548000030000001	0.0078686622	0.0045842404	-0.014170218	0.049703122599999996	-0.0372646644	0.024807540299999997	0.0439344241	-0.0148073557	-0.0046004441	-0.0355645732	0.0584965007	0.0609687372	0.060961720700000006	0.0609500272	0.0609336575	0.0609126129	0.0608868951	0.060856505899999996	0.060821447800000004	0.0607817233	0.0	0.0	-0.0234142	0.186611	0.10663	-0.00100783	-0.000370472	0.000478928
3494.9426792912377	3312.595003634369	4360.178035338001	0.8665	26.512896	0.14964325000000003	-0.0206104753	0.0010076741	-0.0140637575	-0.0705253082	-0.0569181051	0.0037617684	0.0099990833	0.0180359018	-0.028045329900000002	0.048138919	0.0739993203	-0.0122586172	0.060964579299999995	0.060945090199999996	0.0609126129	0.0608671545	0.0608087246	0.0607373356	0.0606530028	0.0605557441	0.0604455803	0.0	0.0	-0.0123743	0.0967113	0.089068	-0.00119559	-0.000245335	0.000168992
3484.464279666599	3317.3605743221	4354.167606411148	0.867522	26.544188	0.04837895000000001	0.0453871159	0.0326280219	0.0259051363	-0.0215872202	0.051065996100000004	0.0183200128	0.0034716278000000004	-0.0561403204	0.0009113327000000001	0.0458330768	-0.045635091600000004	0.0320539609	0.0609583425	0.0609201471	0.060856505899999996	0.0607674454	0.0606530028	0.0605132259	0.0603481732	0.06015791349999999	0.0599425263	0.0	0.0	-0.0137959	0.0951866	0.10674	-0.00100783	-0.0	0.00029111
3495.504159854077	3312.866996219759	4351.6177673444045	0.803134	24.574038	0.12771610000000003	0.0566345334	-0.011085551599999998	0.0259783042	0.0195364625	-0.0053783965	-0.031988201699999996	-0.0082206498	-0.0451825911	0.056268635899999996	-0.0057167856000000005	-7.38532e-05	-0.0109137497	0.0609500272	0.0608868951	0.0607817233	0.060634584500000005	0.0604455803	0.060214841100000006	0.0599425263	0.059628823899999996	0.0592739505	0.0	0.0	-0.0197621	0.153474	0.14083	-0.00126481	-0.00019494	0.00042664
3483.1293309814805	3313.418581981748	4348.430156775934	0.846674	25.906263	0.10955565	-0.0030964775	-0.061553935899999995	-0.0211613727	0.0325138877	-0.061199520599999994	-0.0045664686	-0.0196479929	0.0326439945	0.043147636600000004	-0.0413105545	0.0596699235	0.0046018184999999994	0.0609396336	0.0608453385	0.060688288099999994	0.06046864440000001	0.0601866338	0.05984254730000001	0.059436739800000006	0.058969629800000006	0.05844169900000001	0.0	0.0	-0.0154496	0.137293	0.0878328	-0.000713581	-0.000154441	0.000297069
3478.687288129943	3310.963048122029	4339.2530875841585	0.906213	27.728014	0.11742125	-0.0504157513	-0.0038470246000000003	0.014067348200000001	0.0301873906	0.024879229300000003	-0.0153653025	0.0247166229	0.0520505476	0.0037852107	-0.0159546204	-0.0341260115	0.0290991737	0.060927162	0.0607954831	0.060576229	0.0602697155	0.0598763842	0.0593968016	0.058831658700000004	0.05818176940000001	0.05744807	0.0	0.0	-0.0059349	0.0732253	0.103337	-0.000834382	0.00012401400000000004	0.000129632
3481.553747769431	3309.270830779393	4337.728818407463	0.826666	25.29406	0.11211305999999999	-0.0500608498	0.0217803077	0.0292504495	-0.0197441292	-0.049374488700000004	0.0080150566	0.036347052799999995	0.0513735726	-0.0271519184	0.0282292489	0.0339572541	-0.061582187000000004	0.0609126129	0.0607373356	0.0604455803	0.06003790639999999	0.0595150958	0.058878151100000005	0.0581282938	0.0572669619	0.0562958072	0.0	0.0	-0.00696886	0.1256	0.135257	-0.00113936	0.00033704	0.000111948
