csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3109.126791741957	2829.8791984284303	3774.2364284099813	n/a	n/a	n/a	0.0213345582	-0.004687992	0.0389908868	-0.0439585405	0.0106787409	-0.138889816	0.0033960261	-0.028976834	0.0723109821	-0.1755991141	0.0794790984	-0.038281597	0.0577348291	0.0577342355	0.0577332462	0.0577318613	0.0577300806	0.057727904299999994	0.0577253323	0.0577223647	0.0577190014	0.0577152426	0.0266857	0.0868025	0.0296859	0.000366933	-0.0	0.000658637
3070.268621399472	2832.0265485385967	3764.493137218044	1.166712	33.100517	0.14330495126165002	0.08518742609999999	0.0198514067	0.0719880017	-0.0023276011	0.0680230447	-0.0420948185	0.0332459991	-0.101487521	0.0227151935	-0.0599613125	0.0779211303	-0.0365164665	0.0577332462	0.057727904299999994	0.0577190014	0.057706538200000004	0.0576905153	0.0576709338	0.0576477949	0.0576211	0.0575908508	0.0575570491	0.0128525	0.15729	-1.26165e-09	0.0	-0.0	0.000439603
3068.1807403033868	2836.7050486167072	3762.9659118896307	1.269735	36.02338	0.29490919126165005	-0.008409742900000001	-0.0461974955	-0.0475218046	0.0324114811	0.050113855199999995	-0.09996488519999999	-0.076294422	0.0025613253	0.0341680341	-0.1047141464	0.06796568900000001	-0.0179147417	0.0577300806	0.0577152426	0.0576905153	0.057655903099999996	0.0576114118	0.0575570491	0.057492824299999995	0.0574187484	0.0573348341	0.0572410958	0.0118789	0.00782811	0.084882	0.00108538	-0.0	0.000546057
3068.114729643921	2832.061429238704	3766.9432077302145	1.135481	32.214485	0.19261224	0.0003342017	-0.0762617068	0.021561152000000004	0.0337918434	0.0476871507	0.0005192915	-0.017174425400000002	0.0154655539	-0.0270479171	-0.0709775903	0.0485872137	0.0083413261	0.0577253323	0.0576962517	0.0576477949	0.0575799782	0.057492824299999995	0.0573863625	0.0572606286	0.05711566480000001	0.056951519699999995	0.0567682486	0.012057600000000003	0.144434	0.10679300000000001	0.0008800779999999998	0.000135007	0.000208033
3072.740493243853	2834.730419658199	3768.626842126634	1.088822	30.890713	0.121552165	0.022772399199999998	-0.0692664466	0.1123446081	-0.0361303106	0.0429187699	-0.049307627400000005	0.0573967066	-0.040417969500000005	-0.0357523806	-0.10985283189999999	0.050867003499999994	-0.0176910627	0.0577190014	0.0576709338	0.0575908508	0.057478796799999995	0.0573348341	0.0571590425	0.056951519699999995	0.0567123809	0.056441758700000004	0.056139803499999995	0.00942021	0.228074	0.0781194	0.000949785	9.50355e-05	0.000185688
3075.1311453219555	2836.423199101046	3768.0571302808207	1.163898	33.020683	0.235252165	0.0355390111	-0.0940133802	0.0444509915	0.09088511789999999	0.0071756238	-0.0010208769	-0.0439485957	-0.043554486600000004	-0.028405724700000003	-0.07424465940000001	0.001761768	0.0309702842	0.057711088099999995	0.0576392917	0.057519697	0.0573524034	0.0571375495	0.056875313499999997	0.0565659128	0.0562096042	0.0558066829	0.0553574832	0.0126306	0.0449938	0.092158	0.00119284	-0.0	0.000546057
3063.6031127425426	2834.195208401241	3758.133865020068	0.9734	27.616114	0.0607339	0.0174443002	-0.0906892958	-0.006356999300000001	-0.0766537942	-0.0132411483	-0.0024637447	-0.0514788317	0.0142346051	-0.0469070799	-0.0538349799	-0.0388173303	-0.0900047625	0.0577015927	0.0576013287	0.0574343511	0.057200853200000006	0.056901105599999995	0.0565354553	0.0561043259	0.0556082167	0.05504770230000001	0.054423431900000006	0.0105927	0.0778621	0.10543	0.00138704	-1.3074799999999998e-22	0.000602971
3058.2054477731285	2829.145133533881	3750.2955038738232	1.180614	33.49493	0.1925997	0.01880818	-0.012077361699999999	0.0598621375	0.006519350699999999	-0.0073283213	0.026533491699999998	0.0534734193	-0.019181056499999998	-0.0307672571	-0.0128833897	0.048954220199999995	-0.009844394	0.0576905153	0.0575570491	0.0573348341	0.0570242129	0.0566256646	0.056139803499999995	0.05556737900000001	0.0549092736	0.054166502000000005	0.053340209699999995	0.0125778	0.262517	0.105559	0.00132734	-0.0	0.000546057
3050.270527479529	2829.9970750066072	3747.3394298472467	0.975957	27.688656	0.11364142999999997	0.0500087182	0.0218113043	0.0467687582	0.0092983533	-0.0295354446	-0.0095886863	0.019929226799999998	-0.0575299288	0.018092505	-0.014773666000000001	-0.0070747783	-0.011167548000000001	0.0576778563	0.05750645769999999	0.057221170599999996	0.0568225599	0.0563114151	0.055688748499999996	0.054955793200000005	0.0541140009	0.053165038600000006	0.0521107857	0.00381312	0.175017	0.105553	0.00133107	-0.0	0.000202372
3051.5733364332223	2832.548749630884	3743.820698979837	1.125841	31.940989	0.1614979595	0.0025221601	-0.011265621200000001	-0.050671605	-0.0041267158	0.0046731971	-0.0123581024	-0.0600099254	0.011778689699999999	-0.0060455838000000005	0.0084083083	0.026632991800000002	-0.0469892136	0.0576636161	0.0574495601	0.0570933886	0.0565959827	0.055958572699999994	0.0551827354	0.0542703902	0.0532237939	0.0520455355	0.0507385297	8.43955e-05	0.0548217	0.12275	0.00129805	-8.170469999999998e-05	0.000495186
